country_iso3,HS4,trade_value_usd,trade_quantity_mt,year,commodity
SYC,3105,899.881,1731.505,2012,DAP
SYC,4412,74.06,22.176,2012,PLYWOOD
SYC,7106,0.01,0,2012,SILVER
SYC,7108,315.915,0.006,2012,GOLD
SYC,7801,46.512,20.005,2012,LEAD
SYC,7901,84.087,34.471,2012,ZINC
SYR,1001,0.372,0.859,2012,WHEAT_US_HRW
SYR,1003,0.425,0.85,2012,BARLEY
SYR,1005,0.064,0.097,2012,MAIZE
SYR,1006,74.459,78.243,2012,RICE_05
SYR,1511,620.486,378.86699999999996,2012,PALM_OIL
SYR,1701,23.125,15.504000000000001,2012,SUGAR_WLD
SYR,1801,5.3100000000000005,0.676,2012,COCOA
SYR,2401,949.665,210.629,2012,TOBAC_US
SYR,2510,194593.325,1393227.915,2012,PHOSROCK
SYR,2701,318.194,544.794,2012,COAL_AUS
SYR,2709,137591.62,165345.3,2012,CRUDE_PETRO
SYR,2835,183.586,158.90200000000002,2012,TSP
SYR,3102,1463.0810000000001,3970.323,2012,UREA_EE_BULK
SYR,3104,0.171,0.019,2012,POTASH
SYR,3105,1566.478,962.61,2012,DAP
SYR,4001,0.628,0.026,2012,RUBBER1_MYSG
SYR,4412,93.815,103.144,2012,PLYWOOD
SYR,5201,1229.835,592.798,2012,COTTON_A_INDX
SYR,7106,0.269,0.003,2012,SILVER
SYR,7108,768.416,0.019000000000000003,2012,GOLD
SYR,7403,12019.466,1315.9170000000001,2012,COPPER
SYR,7502,106.256,6.006,2012,NICKEL
SYR,7601,3766.2239999999997,1866.521,2012,ALUMINUM
SYR,7801,4920.6320000000005,2619.335,2012,LEAD
SYR,8001,0.36,0.92,2012,TIN
TCA,1006,4540.4,6418.64,2012,RICE_05
TCA,2709,55394.039,55788.5,2012,CRUDE_PETRO
TCA,7108,3.47,0,2012,GOLD
TCD,1511,0.09,0.077,2012,PALM_OIL
TCD,2709,2737911.7210000004,3457877.1119999997,2012,CRUDE_PETRO
TCD,2711,0.053,0.052,2012,NGAS_EUR
TCD,5201,53835.985,24848.607,2012,COTTON_A_INDX
TCD,7106,9258.912,12.22,2012,SILVER
TCD,7108,33168.595,0.731,2012,GOLD
TGO,1005,5704.266,16227.901,2012,MAIZE
TGO,1006,3663.2619999999997,8887.81,2012,RICE_05
TGO,1201,2285.0609999999997,3235.174,2012,SOYBEANS
TGO,1511,7743.619000000001,11068.065,2012,PALM_OIL
TGO,1513,88.173,112.86699999999999,2012,COCONUT_OIL
TGO,1701,1801.957,7096.0509999999995,2012,SUGAR_WLD
TGO,1801,63842.834,22142.45,2012,COCOA
TGO,2510,232814.27599999998,1225734.906,2012,PHOSROCK
TGO,2601,9398.587,74272.124,2012,IRON_ORE
TGO,2709,75872.73000000001,85567.49799999999,2012,CRUDE_PETRO
TGO,2711,3557.648,3171.433,2012,NGAS_EUR
TGO,3102,12267.606000000002,13510.656,2012,UREA_EE_BULK
TGO,3105,20573.84,13679.519,2012,DAP
TGO,4001,629.048,205.5,2012,RUBBER1_MYSG
TGO,4412,227.327,631.62,2012,PLYWOOD
TGO,5201,71943.645,34630.638,2012,COTTON_A_INDX
TGO,7106,7.057,0.03,2012,SILVER
TGO,7108,793798.46,16.645,2012,GOLD
TGO,7403,3.114,0.141,2012,COPPER
TGO,7801,112.222,47.212,2012,LEAD
TGO,7901,1893.331,832.05,2012,ZINC
THA,1001,2685.222,7390.258,2012,WHEAT_US_HRW
THA,1003,4758.266,14606.204,2012,BARLEY
THA,1005,92346.002,137053.217,2012,MAIZE
THA,1006,4611107.793,6702053.342,2012,RICE_05
THA,1201,1587.269,1878.642,2012,SOYBEANS
THA,1511,328369.837,331360.396,2012,PALM_OIL
THA,1513,144903.166,81141.57800000001,2012,COCONUT_OIL
THA,1701,4031201.384,6851547.469,2012,SUGAR_WLD
THA,1801,2053.977,618.077,2012,COCOA
THA,2401,108547.64199999999,25454.932,2012,TOBAC_US
THA,2510,727.144,3613.074,2012,PHOSROCK
THA,2601,28902.379,329089.649,2012,IRON_ORE
THA,2701,3514.4350000000004,22549.478,2012,COAL_AUS
THA,2709,1840419.077,2253818.418,2012,CRUDE_PETRO
THA,2711,258751.22999999998,219262.878,2012,NGAS_EUR
THA,2835,58262.381,38816.748,2012,TSP
THA,3102,65676.908,162777.80000000002,2012,UREA_EE_BULK
THA,3104,7412.255,12965.326000000001,2012,POTASH
THA,3105,72481.531,113426.664,2012,DAP
THA,4001,9467566.787,3059011.0949999997,2012,RUBBER1_MYSG
THA,4412,22233.937,16997.155,2012,PLYWOOD
THA,5201,2088.379,816.86,2012,COTTON_A_INDX
THA,7106,24013.271,100.701,2012,SILVER
THA,7108,6125669.449,163.346,2012,GOLD
THA,7110,2710.09,0.747,2012,PLATINUM
THA,7403,19065.007999999998,3598.63,2012,COPPER
THA,7502,780.325,39.879,2012,NICKEL
THA,7601,97070.155,41140.177,2012,ALUMINUM
THA,7801,25210.54,10014.130000000001,2012,LEAD
THA,7901,34477.745,15884.526,2012,ZINC
THA,8001,357598.758,17553.965,2012,TIN
TJK,1005,0.13,0.186,2012,MAIZE
TJK,1006,298.163,707.696,2012,RICE_05
TJK,1701,0.001,0,2012,SUGAR_WLD
TJK,2401,937.9269999999999,992.08,2012,TOBAC_US
TJK,2711,60.112,173.03,2012,NGAS_EUR
TJK,2835,247.103,144,2012,TSP
TJK,3102,4.28,10,2012,UREA_EE_BULK
TJK,5201,152255.217,81206.935,2012,COTTON_A_INDX
TJK,7106,1403.137,1.402,2012,SILVER
TJK,7108,54999.61,1.047,2012,GOLD
TJK,7403,425.553,89.38,2012,COPPER
TJK,7601,651731.563,296467.668,2012,ALUMINUM
TJK,7801,163.333,139.626,2012,LEAD
TKL,5201,20966.384,9049.274,2012,COTTON_A_INDX
TKL,7106,1.939,0.002,2012,SILVER
TKL,7108,133.747,0.002,2012,GOLD
TKM,1001,994.674,3420.37,2012,WHEAT_US_HRW
TKM,1005,0.036,0.071,2012,MAIZE
TKM,1006,21.269000000000002,20.318,2012,RICE_05
TKM,2709,135704.685,152158.939,2012,CRUDE_PETRO
TKM,2711,8690932.151,16522870.394000001,2012,NGAS_EUR
TKM,5201,218067.296,111149.329,2012,COTTON_A_INDX
TLS,1006,18.551,10.883,2012,RICE_05
TLS,1513,0.067,0.009,2012,COCONUT_OIL
TLS,2709,604707.166,641881.556,2012,CRUDE_PETRO
TLS,2711,30704.273999999998,30308,2012,NGAS_EUR
TLS,4412,0.368,0.308,2012,PLYWOOD
TON,1511,0.002,0.002,2012,PALM_OIL
TON,1513,5.472,0.601,2012,COCONUT_OIL
TON,1801,3.971,4.06,2012,COCOA
TON,2401,179.579,6.537,2012,TOBAC_US
TON,2709,0.074,0.08700000000000001,2012,CRUDE_PETRO
TON,2835,35.005,25,2012,TSP
TON,4412,0.448,0.42,2012,PLYWOOD
TTO,1001,262.164,724.001,2012,WHEAT_US_HRW
TTO,1003,0.039,0.014,2012,BARLEY
TTO,1005,1816.541,4250.316,2012,MAIZE
TTO,1006,474.8,429.56,2012,RICE_05
TTO,1201,13.364,20.721999999999998,2012,SOYBEANS
TTO,1513,2339.022,794.0409999999999,2012,COCONUT_OIL
TTO,1701,1702.895,1928.85,2012,SUGAR_WLD
TTO,1801,1476.613,423.628,2012,COCOA
TTO,2401,15.118,22.772,2012,TOBAC_US
TTO,2601,614310.023,1970292.208,2012,IRON_ORE
TTO,2701,2.137,3.98,2012,COAL_AUS
TTO,2709,1426314.913,1690925.7249999999,2012,CRUDE_PETRO
TTO,2711,6743786.718,10252918.047,2012,NGAS_EUR
TTO,2835,9.553999999999998,3.372,2012,TSP
TTO,3102,661402.796,1826570.899,2012,UREA_EE_BULK
TTO,3104,29.418,41.8,2012,POTASH
TTO,3105,2228.448,7734.771,2012,DAP
TTO,4001,0.111,0.008,2012,RUBBER1_MYSG
TTO,4412,148.316,170.44400000000002,2012,PLYWOOD
TTO,5201,0.304,0.09100000000000001,2012,COTTON_A_INDX
TTO,7106,57.497,0.182,2012,SILVER
TTO,7108,1456.329,0.045,2012,GOLD
TTO,7110,0.113,0.004,2012,PLATINUM
TTO,7403,619.175,164,2012,COPPER
TTO,7601,15.783999999999999,1.825,2012,ALUMINUM
TTO,7801,1198.055,872.0210000000001,2012,LEAD
TUN,1001,3135.835,6280.274,2012,WHEAT_US_HRW
TUN,1003,7.539,7.56,2012,BARLEY
TUN,1005,660.077,1500,2012,MAIZE
TUN,1006,41.727,18.714,2012,RICE_05
TUN,1511,19.59,52.046,2012,PALM_OIL
TUN,1513,1.785,0.21600000000000003,2012,COCONUT_OIL
TUN,1701,645.1990000000001,500.189,2012,SUGAR_WLD
TUN,2401,392.354,124.402,2012,TOBAC_US
TUN,2510,24077.984,156427.177,2012,PHOSROCK
TUN,2601,1547.713,13816.348,2012,IRON_ORE
TUN,2709,1813136.356,2238285.717,2012,CRUDE_PETRO
TUN,2711,52111.833,56517.711,2012,NGAS_EUR
TUN,2835,219012.038,274702.372,2012,TSP
TUN,3102,4833.543,10660.25,2012,UREA_EE_BULK
TUN,3104,266.58,349.774,2012,POTASH
TUN,3105,331844.651,603289.3200000001,2012,DAP
TUN,4001,4.296,1.542,2012,RUBBER1_MYSG
TUN,4412,608.373,340.094,2012,PLYWOOD
TUN,5201,23.026,22.334000000000003,2012,COTTON_A_INDX
TUN,7106,280.283,0.258,2012,SILVER
TUN,7108,6478.352,0.186,2012,GOLD
TUN,7403,30207.996,4921.1179999999995,2012,COPPER
TUN,7601,5857.043,3171.953,2012,ALUMINUM
TUN,7801,2076.704,1073.068,2012,LEAD
TUN,7901,300.864,119.95100000000001,2012,ZINC
TUN,8001,1042.838,92.907,2012,TIN
TUR,1001,34224.906,130146.771,2012,WHEAT_US_HRW
TUR,1003,28220.296,100671.854,2012,BARLEY
TUR,1005,52602.34,34539.604,2012,MAIZE
TUR,1006,74627.87,98144.781,2012,RICE_05
TUR,1201,10171.678,12750.681,2012,SOYBEANS
TUR,1511,6445.996,5195.539,2012,PALM_OIL
TUR,1513,0.334,0.047,2012,COCONUT_OIL
TUR,1701,24855.122,31727.853,2012,SUGAR_WLD
TUR,1801,1573.017,538.534,2012,COCOA
TUR,2401,466207.662,82270.591,2012,TOBAC_US
TUR,2510,214.872,959.44,2012,PHOSROCK
TUR,2601,41673.825,471658.587,2012,IRON_ORE
TUR,2701,6715.103999999999,45497.708,2012,COAL_AUS
TUR,2709,87354.208,99338.595,2012,CRUDE_PETRO
TUR,2711,869259.984,961989.7050000001,2012,NGAS_EUR
TUR,2835,21962.168,23092.827,2012,TSP
TUR,3102,92872.451,278557.928,2012,UREA_EE_BULK
TUR,3104,3584.288,5572.2480000000005,2012,POTASH
TUR,3105,101273.634,177780.528,2012,DAP
TUR,4001,1937.779,711.38,2012,RUBBER1_MYSG
TUR,4412,18721.416,9200.238,2012,PLYWOOD
TUR,5201,106445.117,46332.598,2012,COTTON_A_INDX
TUR,7106,228285.256,244.865,2012,SILVER
TUR,7108,14543283.747,274.204,2012,GOLD
TUR,7110,9819.298,0.389,2012,PLATINUM
TUR,7403,119592.317,35679.222,2012,COPPER
TUR,7502,3873.2129999999997,226.226,2012,NICKEL
TUR,7601,144148.209,60768.286,2012,ALUMINUM
TUR,7801,11393.018,5956.286,2012,LEAD
TUR,7901,7554.802,3750.774,2012,ZINC
TUR,8001,1031.531,48.137,2012,TIN
TZA,1001,1168.252,25524.891,2012,WHEAT_US_HRW
TZA,1003,351.981,350,2012,BARLEY
TZA,1005,24145.18,135720.448,2012,MAIZE
TZA,1006,9447.188,24718.66,2012,RICE_05
TZA,1201,109.865,272.369,2012,SOYBEANS
TZA,1511,8418.956,5834.2789999999995,2012,PALM_OIL
TZA,1513,1221.629,755.453,2012,COCONUT_OIL
TZA,1701,15450.975,20457.288,2012,SUGAR_WLD
TZA,1801,17280.93,7326.223,2012,COCOA
TZA,2401,439767.745,139931.001,2012,TOBAC_US
TZA,2601,14.565,45.386,2012,IRON_ORE
TZA,2701,1978.558,14998.804,2012,COAL_AUS
TZA,2709,454.398,221.249,2012,CRUDE_PETRO
TZA,2711,26967.416,20339.024,2012,NGAS_EUR
TZA,2835,21.77,90.116,2012,TSP
TZA,3102,20136.376,33443.522,2012,UREA_EE_BULK
TZA,3104,1913.379,2217.449,2012,POTASH
TZA,3105,57261.397,65542.219,2012,DAP
TZA,4001,880.504,454.587,2012,RUBBER1_MYSG
TZA,4412,22.947,26.445,2012,PLYWOOD
TZA,5201,166949.918,92131.963,2012,COTTON_A_INDX
TZA,7106,96.61399999999999,3.749,2012,SILVER
TZA,7108,3024002.341,60.539,2012,GOLD
TZA,7110,26.115000000000002,0.093,2012,PLATINUM
TZA,7403,25372.632999999998,2778.5899999999997,2012,COPPER
TZA,7601,178.457,128.502,2012,ALUMINUM
TZA,7801,6350.182,2984.824,2012,LEAD
TZA,7901,1613.152,854.008,2012,ZINC
TZA,8001,0.961,1.397,2012,TIN
UGA,1001,514.5079999999999,1768.888,2012,WHEAT_US_HRW
UGA,1003,13.541,76.2,2012,BARLEY
UGA,1005,60647.701,191770.026,2012,MAIZE
UGA,1006,37362.135,69398.976,2012,RICE_05
UGA,1201,1569.571,3978.51,2012,SOYBEANS
UGA,1511,47481.698,34501.046,2012,PALM_OIL
UGA,1513,0.037,0.15,2012,COCONUT_OIL
UGA,1701,73263.933,97652.795,2012,SUGAR_WLD
UGA,1801,67168.749,25455.64,2012,COCOA
UGA,2401,92555.90000000001,23043.156,2012,TOBAC_US
UGA,2510,11.106,112.449,2012,PHOSROCK
UGA,2601,128.88,1983.222,2012,IRON_ORE
UGA,2709,123.882,26.297,2012,CRUDE_PETRO
UGA,2711,39.804,15.122,2012,NGAS_EUR
UGA,2835,16.775,28.101,2012,TSP
UGA,3102,7.4590000000000005,8.52,2012,UREA_EE_BULK
UGA,3104,18.713,5.5,2012,POTASH
UGA,3105,185.678,112.038,2012,DAP
UGA,4001,1.692,0.14,2012,RUBBER1_MYSG
UGA,4412,1783.998,2324.607,2012,PLYWOOD
UGA,5201,102606.838,51486.867,2012,COTTON_A_INDX
UGA,7106,134.872,0.138,2012,SILVER
UGA,7108,65466.723,1.552,2012,GOLD
UGA,7601,61.593,44,2012,ALUMINUM
UGA,7801,45.465,20.075,2012,LEAD
UGA,7901,77.195,28.071,2012,ZINC
UGA,8001,0.05,0.003,2012,TIN
UKR,1001,3257763.999,10923414.895,2012,WHEAT_US_HRW
UKR,1003,696614.013,2581692.239,2012,BARLEY
UKR,1005,4015189.771,15818811.298,2012,MAIZE
UKR,1006,12510.271999999999,33045.782,2012,RICE_05
UKR,1201,725755.288,1538361.555,2012,SOYBEANS
