country_iso3,commodity,HS4,export_value_usd,export_quantity_mt,year
LVA,WHEAT_US_HRW,1001,50801.617999999995,192912.311,2007
LVA,BARLEY,1003,10763.738,53294.508,2007
LVA,COAL_AUS,2701,49228.661,512559.183,2007
LVA,UREA_EE_BULK,3102,64777.576,219812.886,2007
LVA,POTASH,3104,33441.888,137653.012,2007
LVA,PLYWOOD,4412,161500.755,141193.459,2007
LVA,COPPER,7403,18141.037,2201.366,2007
LVA,ALUMINUM,7601,42653.557,16516.882999999998,2007
LVA,LEAD,7801,7802.327,4065.596,2007
LVA,ZINC,7901,21901.18,6869.509,2007
MAC,COPPER,7403,94.24,16,2007
MAC,ALUMINUM,7601,1175.07,409.93399999999997,2007
MAR,PHOSROCK,2510,1030100.633,16201263.152,2007
MAR,IRON_ORE,2601,10608.096,107137.657,2007
MAR,DAP,3105,646754.943,1542794.179,2007
MAR,PLYWOOD,4412,37246.296,18814.775,2007
MAR,SILVER,7106,83256.799,234.365,2007
MAR,LEAD,7801,143336.375,55259.544,2007
MDA,WHEAT_US_HRW,1001,17382.856,89810.19900000001,2007
MDA,BARLEY,1003,6614.245,33392.278,2007
MDA,MAIZE,1005,12727.694,43560.107,2007
MDA,SOYBEANS,1201,10063.206,34508.65,2007
MDA,SUGAR_WLD,1701,21140.027,43574.763,2007
MDA,TOBAC_US,2401,8001.206,4831.41,2007
MDA,COPPER,7403,272.109,43.574,2007
MDG,PHOSROCK,2510,0.216,0.367,2007
MDG,GOLD,7108,6414.8730000000005,0.289,2007
MDG,COPPER,7403,352.001,58.76,2007
MEX,CRUDE_PETRO,2709,38500922.251,86276672.716,2007
MEX,TSP,2835,82882.942,105427.603,2007
MEX,SILVER,7106,1464622.998,3509.303,2007
MEX,GOLD,7108,1490036.344,97.261,2007
MEX,COPPER,7403,507635.534,75768.74799999999,2007
MEX,LEAD,7801,104739.531,53682.511,2007
MEX,ZINC,7901,697240.694,202426.362,2007
MHL,PALM_OIL,1511,2052.1440000000002,4704.298,2007
MHL,COCONUT_OIL,1513,4623.925,5600,2007
MKD,RICE_05,1006,1871.419,2645.854,2007
MKD,TOBAC_US,2401,104422.574,27588.792,2007
MKD,PHOSROCK,2510,162.12199999999999,2064.212,2007
MKD,GOLD,7108,790.8009999999999,0.06,2007
MKD,COPPER,7403,194.834,34,2007
MLI,RUBBER1_MYSG,4001,456.26800000000003,401.68,2007
MLI,COTTON_A_INDX,5201,195983.158,150612.983,2007
MLI,GOLD,7108,1084677.712,55.084,2007
MLT,NGAS_EUR,2711,34058.242,42112.619,2007
MLT,ALUMINUM,7601,1871.824,692.329,2007
MLT,LEAD,7801,50.921,24.966,2007
MLT,TIN,8001,318.30400000000003,21.301000000000002,2007
MMR,MAIZE,1005,30271.420000000002,164208.912,2007
MMR,RICE_05,1006,2834.265,9295.233,2007
MMR,SOYBEANS,1201,205.522,353.92199999999997,2007
MMR,COAL_AUS,2701,4970.754000000001,326424.704,2007
MMR,CRUDE_PETRO,2709,51601.414,93121.969,2007
MMR,NGAS_EUR,2711,2068275.658,8790817.794,2007
MMR,RUBBER1_MYSG,4001,63858.628,36476.866,2007
MMR,PLYWOOD,4412,18794.887,27487.781,2007
MMR,COPPER,7403,43849.179,5857.689,2007
MMR,LEAD,7801,1631.326,1222.758,2007
MNE,TOBAC_US,2401,1762.524,730.197,2007
MNE,ALUMINUM,7601,365896.928,124108.583,2007
MNE,ZINC,7901,18.385,8.18,2007
MNG,IRON_ORE,2601,16124.547,239270.196,2007
MNG,COAL_AUS,2701,184703.862,6145629.768,2007
MNG,GOLD,7108,235737.725,11.695,2007
MNG,COPPER,7403,24110.994,3370.9,2007
MNG,LEAD,7801,333.776,219.11,2007
MOZ,MAIZE,1005,10361.2,50666.962,2007
MOZ,COCONUT_OIL,1513,7961.28,7875.058,2007
MOZ,SUGAR_WLD,1701,88150.563,163953.108,2007
MOZ,TOBAC_US,2401,165786.606,47262.887,2007
MOZ,NGAS_EUR,2711,228867.81600000002,2207241.2120000003,2007
MOZ,COTTON_A_INDX,5201,50023.791,41064.884,2007
MOZ,ALUMINUM,7601,1752249.131,620435.571,2007
MOZ,LEAD,7801,1394.653,828.1569999999999,2007
MOZ,TIN,8001,294.212,20.411,2007
MRT,IRON_ORE,2601,819819.211,12008716.015,2007
MRT,CRUDE_PETRO,2709,320706.579,682401.3539999999,2007
MUS,SUGAR_WLD,1701,345124.497,473284.685,2007
MUS,TOBAC_US,2401,1251.645,237.473,2007
MUS,IRON_ORE,2601,4425.18,62136,2007
MUS,COPPER,7403,254.076,72.79499999999999,2007
MUS,ALUMINUM,7601,30.803,7.346,2007
MUS,LEAD,7801,51.973,25.274,2007
MWI,MAIZE,1005,75530.288,329103.202,2007
MWI,RICE_05,1006,2109.361,2417.871,2007
MWI,SOYBEANS,1201,3185.083,11396.451000000001,2007
MWI,SUGAR_WLD,1701,59534.091,91664.588,2007
MWI,TOBAC_US,2401,641572.705,184515.04,2007
MWI,COAL_AUS,2701,960.679,14563.494,2007
MWI,RUBBER1_MYSG,4001,5606.859,2356.404,2007
MWI,PLYWOOD,4412,4738.597,7613.192,2007
MWI,COTTON_A_INDX,5201,24507.046000000002,20029.03,2007
MWI,COPPER,7403,257.73,31.973,2007
MYS,PALM_OIL,1511,8638799.753,12133013.975,2007
MYS,COCONUT_OIL,1513,876001.713,1011178.747,2007
MYS,CRUDE_PETRO,2709,9450669.681,17185562.674,2007
MYS,NGAS_EUR,2711,9910189.421,24798200.602,2007
MYS,UREA_EE_BULK,3102,277059.766,861996.458,2007
MYS,RUBBER1_MYSG,4001,2712109.923,1276115.563,2007
MYS,PLYWOOD,4412,2149811.014,2571050.018,2007
MYS,TIN,8001,416840.463,27845.536,2007
NAM,PALM_OIL,1511,608.036,668.8670000000001,2007
NAM,COTTON_A_INDX,5201,452.767,462.156,2007
NAM,GOLD,7108,55139.589,3.328,2007
NAM,ALUMINUM,7601,639.513,267.765,2007
NAM,LEAD,7801,1.543,0.036000000000000004,2007
NAM,ZINC,7901,570044.936,162231.641,2007
NCL,IRON_ORE,2601,100328.134,1611123,2007
NCL,COPPER,7403,128.474,14.844000000000001,2007
NCL,NICKEL,7502,7853.644,750.48,2007
NER,COCOA,1801,2054.672,995.032,2007
NGA,MAIZE,1005,552.962,10417.33,2007
NGA,COAL_AUS,2701,2223.681,37318.411,2007
NGA,CRUDE_PETRO,2709,63703853.108,108339099.23699999,2007
NGA,NGAS_EUR,2711,5442953.299,13176765.586,2007
NGA,RUBBER1_MYSG,4001,119803.467,59069.401,2007
NGA,COTTON_A_INDX,5201,45945.225,38315.587,2007
NGA,GOLD,7108,56437.438,2.579,2007
NGA,COPPER,7403,46912.915,7099.097,2007
NGA,LEAD,7801,19949.537,11334.821,2007
NGA,TIN,8001,5683.782,375.752,2007
NIC,BARLEY,1003,0.277,0.583,2007
NIC,SUGAR_WLD,1701,80155.686,242130.819,2007
NIC,COCOA,1801,1349.978,898.7529999999999,2007
NIC,RUBBER1_MYSG,4001,364.332,181.646,2007
NIC,SILVER,7106,1646.702,5.239,2007
NIC,GOLD,7108,65371.721000000005,4.992,2007
NIC,ALUMINUM,7601,130.413,69.35900000000001,2007
NLD,SUGAR_WLD,1701,216116.816,234979.726,2007
NLD,NGAS_EUR,2711,7004203.905,26435990.57,2007
NLD,TSP,2835,192017.073,272224.599,2007
NLD,UREA_EE_BULK,3102,1211546.2,4100106.53,2007
NLD,DAP,3105,455283.14900000003,1114862.153,2007
NOR,IRON_ORE,2601,72142.965,1250293.547,2007
NOR,COAL_AUS,2701,240850.804,2907762.817,2007
NOR,CRUDE_PETRO,2709,50581879.639,97786465.766,2007
NOR,NGAS_EUR,2711,22234923.529,67611400.017,2007
NOR,UREA_EE_BULK,3102,186683.654,759240.959,2007
NOR,DAP,3105,583413.854,2020100.313,2007
NOR,GOLD,7108,54227.983,2.919,2007
NOR,PLATINUM,7110,339061.164,18.406,2007
NOR,COPPER,7403,205558.585,31010.674000000003,2007
NOR,NICKEL,7502,4117395.305,106518.972,2007
NOR,ALUMINUM,7601,3888719.047,1392608.179,2007
NOR,ZINC,7901,476613.28,135179.027,2007
NPL,SOYBEANS,1201,65.213,126,2007
NPL,SUGAR_WLD,1701,9168.196,12998.54,2007
NPL,COPPER,7403,282.12199999999996,49.679,2007
NZL,BARLEY,1003,211.434,275.723,2007
NZL,MAIZE,1005,16489.355,66247.891,2007
NZL,IRON_ORE,2601,22713.261,694962.5499999999,2007
NZL,COAL_AUS,2701,280124.114,2390873.121,2007
NZL,PLYWOOD,4412,104832.047,94936.197,2007
NZL,COTTON_A_INDX,5201,87.772,24.072,2007
NZL,GOLD,7108,200662.772,19.445999999999998,2007
NZL,COPPER,7403,17284.239,2542.699,2007
NZL,ALUMINUM,7601,991260.001,347850.885,2007
NZL,LEAD,7801,28724.142000000003,13328.359,2007
OMN,TOBAC_US,2401,1095.276,223.605,2007
OMN,CRUDE_PETRO,2709,14091108.991,30395498.164,2007
OMN,NGAS_EUR,2711,4894638.78,8828981.490999999,2007
OMN,UREA_EE_BULK,3102,306773.218,1757605.971,2007
OMN,COTTON_A_INDX,5201,572.776,399.224,2007
OMN,COPPER,7403,118476.11899999999,30998.231,2007
PAK,BARLEY,1003,2088.012,10696.196,2007
PAK,RICE_05,1006,1144479.095,2671087.683,2007
PAK,COCOA,1801,65.636,23.961000000000002,2007
PAK,GOLD,7108,135610.339,5.912,2007
PAN,COCONUT_OIL,1513,458.11400000000003,505.639,2007
PAN,SUGAR_WLD,1701,21982.239,49598.908,2007
PAN,COCOA,1801,3959.914,1548.454,2007
PAN,TOBAC_US,2401,869.545,206.255,2007
PAN,PHOSROCK,2510,1874.581,16640,2007
PAN,CRUDE_PETRO,2709,139842.02599999998,272863.29,2007
PAN,GOLD,7108,16121.593,1.19,2007
PER,COCOA,1801,11412.086,4480.3279999999995,2007
PER,TOBAC_US,2401,4117.628000000001,2004.059,2007
PER,IRON_ORE,2601,328779.642,7031114.1959999995,2007
PER,PLYWOOD,4412,22020.175,20921.377,2007
PER,SILVER,7106,675218.1950000001,1550.2050000000002,2007
PER,GOLD,7108,4065369.416,464.28999999999996,2007
PER,COPPER,7403,2538170.875,347340.635,2007
PER,LEAD,7801,305147.395,119365.144,2007
PER,ZINC,7901,376496.93700000003,104666.334,2007
PER,TIN,8001,667562.756,47512.346000000005,2007
PHL,COCONUT_OIL,1513,735396.738,919176.651,2007
PHL,SUGAR_WLD,1701,100765.719,244961.592,2007
PHL,IRON_ORE,2601,502558.789,6404425.1790000005,2007
PHL,DAP,3105,101757.25899999999,333559.047,2007
PHL,RUBBER1_MYSG,4001,91607.13,56101.889,2007
PHL,SILVER,7106,30722.159,103.418,2007
PHL,GOLD,7108,519335.581,92.018,2007
PHL,COPPER,7403,1190355.0019999999,171327.404,2007
PHL,TIN,8001,13909.389000000001,1118.79,2007
PNG,PALM_OIL,1511,304674.601,448292.132,2007
PNG,COCONUT_OIL,1513,67878.102,90122.781,2007
PNG,CRUDE_PETRO,2709,1300728.55,2037539.6260000002,2007
PNG,RUBBER1_MYSG,4001,14498.326,7259.605,2007
PNG,PLYWOOD,4412,4694.864,4732.204,2007
PNG,SILVER,7106,187.44,0.831,2007
PNG,GOLD,7108,898493.215,53.057,2007
PNG,COPPER,7403,2121.719,300,2007
PNG,ALUMINUM,7601,1781.453,569.672,2007
POL,SUGAR_WLD,1701,166962.725,324909.583,2007
POL,COAL_AUS,2701,1337650.02,13924210.158,2007
POL,UREA_EE_BULK,3102,368582.623,1619493.794,2007
POL,DAP,3105,237193.831,677372.844,2007
POL,SILVER,7106,306986.279,871.6899999999999,2007
POL,COPPER,7403,1859002.368,253839.284,2007
POL,ZINC,7901,214661.85,65507.317,2007
POL,TIN,8001,32048.065000000002,1928.0749999999998,2007
PRK,COAL_AUS,2701,164684.647,3769641.68,2007
PRK,NGAS_EUR,2711,2599.6,5229.94,2007
PRK,DAP,3105,446.047,1039.2,2007
PRK,SILVER,7106,1595.378,3.901,2007
PRK,GOLD,7108,31782.03,1.4249999999999998,2007
PRK,ALUMINUM,7601,14794.613000000001,5962.224,2007
PRK,LEAD,7801,2692.5570000000002,2205.496,2007
PRY,WHEAT_US_HRW,1001,52239.487,230233.241,2007
PRY,MAIZE,1005,264398.725,1936902.6800000002,2007
PRY,RICE_05,1006,20244.728,80899.836,2007
PRY,SOYBEANS,1201,998991.341,3479802.583,2007
PRY,SUGAR_WLD,1701,41135.629,79474.173,2007
PRY,PLYWOOD,4412,19161.469,25478.984,2007
PRY,COTTON_A_INDX,5201,47102.246,39105.91,2007
PRY,ALUMINUM,7601,832.704,283.822,2007
PRY,LEAD,7801,112.105,133.414,2007
PYF,COCONUT_OIL,1513,7197.845,9234.459,2007
PYF,ZINC,7901,56.028,15.559,2007
QAT,CRUDE_PETRO,2709,20979302.394,42889055.724,2007
QAT,NGAS_EUR,2711,18547264.672000002,39134744.322,2007
QAT,UREA_EE_BULK,3102,828481.264,2563010.524,2007
ROU,BARLEY,1003,40067.04,145590.487,2007
ROU,UREA_EE_BULK,3102,455067.393,1712524.32,2007
ROU,PLYWOOD,4412,72534.907,62434.979,2007
ROU,SILVER,7106,3004.6130000000003,7.965,2007
ROU,GOLD,7108,13166.097000000002,0.7969999999999999,2007
ROU,PLATINUM,7110,4107.577,0.111,2007
ROU,ALUMINUM,7601,305726.844,102410.564,2007
ROU,LEAD,7801,78998.831,29301.406,2007
ROU,ZINC,7901,237242.831,65161.925,2007
RUS,WHEAT_US_HRW,1001,4538413.783,17830407.402,2007
RUS,BARLEY,1003,430536.791,1882681.145,2007
RUS,PHOSROCK,2510,335037.766,3690152.186,2007
RUS,IRON_ORE,2601,1994372.2410000002,26152983.528,2007
RUS,COAL_AUS,2701,7085626.576,98252844.329,2007
RUS,CRUDE_PETRO,2709,128886832.994,261490156.385,2007
RUS,NGAS_EUR,2711,16711858.19,63149217.208000004,2007
RUS,TSP,2835,120395.572,323451.075,2007
RUS,UREA_EE_BULK,3102,2485661.305,10264842.896,2007
RUS,POTASH,3104,2053879.175,10181733.457,2007
RUS,DAP,3105,2500635.611,7847477.897,2007
RUS,PLYWOOD,4412,828906.737,1016774.733,2007
RUS,SILVER,7106,702625.4199999999,1936.747,2007
RUS,GOLD,7108,468133.202,20.69,2007
RUS,PLATINUM,7110,2528144.325,142.64,2007
RUS,COPPER,7403,2952044.997,364051.726,2007
RUS,NICKEL,7502,9332552.804,248632.351,2007
RUS,ALUMINUM,7601,9372960.583,3670022.033,2007
RUS,LEAD,7801,190648.879,82441.587,2007
RUS,ZINC,7901,385274.732,120787.845,2007
RUS,TIN,8001,13473.872,887.06,2007
RWA,COAL_AUS,2701,1069.567,10879.188,2007
SAU,COCOA,1801,59.900000000000006,15.341,2007
SAU,COAL_AUS,2701,45645.258,663346.925,2007
SAU,CRUDE_PETRO,2709,165759693.077,338779270.79399997,2007
SAU,NGAS_EUR,2711,7997681.654,12587754.823,2007
SAU,UREA_EE_BULK,3102,1187799.753,4240592.833,2007
SAU,PLATINUM,7110,33035.471,5.943,2007
SAU,ALUMINUM,7601,32444.642,11321.213,2007
SDN,MAIZE,1005,18808.329999999998,74580.597,2007
SDN,CRUDE_PETRO,2709,11480743.92,21252277.832,2007
SDN,NGAS_EUR,2711,19033.201999999997,35855.676,2007
SDN,COTTON_A_INDX,5201,76283.426,51624.968,2007
SDN,GOLD,7108,197450.557,12.052,2007
SDN,COPPER,7403,14762.914,1984.094,2007
SDN,ALUMINUM,7601,2157.681,733.4319999999999,2007
SDN,LEAD,7801,1579.143,1251.14,2007
SEN,PHOSROCK,2510,2496.636,17382.75,2007
SEN,DAP,3105,20232.468,92505.92,2007
SEN,COTTON_A_INDX,5201,30539.467,20907.978,2007
SEN,GOLD,7108,19902.201999999997,1.087,2007
SGP,COAL_AUS,2701,13030.464,146021.838,2007
SGP,UREA_EE_BULK,3102,33943.121,148135.392,2007
SGP,POTASH,3104,68586.443,274823.05199999997,2007
SGP,DAP,3105,15351.152,39562.356,2007
SLB,PALM_OIL,1511,11083.179,15765.4,2007
SLE,MAIZE,1005,296.465,61.2,2007
SLE,RUBBER1_MYSG,4001,738.274,550.25,2007
SLV,BARLEY,1003,35.307,13.81,2007
SLV,SUGAR_WLD,1701,80234.725,230928.27,2007
SLV,GOLD,7108,3820.9660000000003,0.364,2007
SMR,DAP,3105,577.548,191.537,2007
SOM,RUBBER1_MYSG,4001,204.641,85.68,2007
SPM,RUBBER1_MYSG,4001,149.731,80.64,2007
SRB,WHEAT_US_HRW,1001,125048.905,424968.467,2007
SRB,MAIZE,1005,148610.387,637460.376,2007
SRB,SOYBEANS,1201,2452.089,4300.61,2007
SRB,SUGAR_WLD,1701,153055.046,187622.48,2007
SRB,SILVER,7106,1405.262,3.414,2007
SRB,GOLD,7108,11026.043,0.519,2007
SRB,PLATINUM,7110,1653.5439999999999,0.117,2007
SRB,LEAD,7801,13720.436,7537.155,2007
STP,COCONUT_OIL,1513,64.311,154,2007
SUR,RICE_05,1006,22180.416,68202.666,2007
SUR,SUGAR_WLD,1701,16098.819,870.054,2007
SUR,GOLD,7108,315905.641,16.247999999999998,2007
SUR,ALUMINUM,7601,767.18,257.354,2007
SVK,WHEAT_US_HRW,1001,69556.716,304586.205,2007
SVK,BARLEY,1003,37489.808,151852.741,2007
SVK,MAIZE,1005,84677.165,359945.215,2007
SVK,SUGAR_WLD,1701,73549.91,124479.9,2007
SVK,UREA_EE_BULK,3102,141937.374,714429.495,2007
SVK,GOLD,7108,58970.716,4.056,2007
SVK,COPPER,7403,101471.914,14393.576,2007
SVK,ALUMINUM,7601,502229.9,176680.41700000002,2007
SVK,LEAD,7801,3525.178,1830.568,2007
SVN,TSP,2835,8924.416,12495.733,2007
SVN,PLYWOOD,4412,51757.694,38178.642,2007
SWE,WHEAT_US_HRW,1001,131995.06,481970.118,2007
SWE,BARLEY,1003,49816.761,188734.76,2007
SWE,SUGAR_WLD,1701,43186.876000000004,41429.652,2007
SWE,COCOA,1801,95.815,25.107999999999997,2007
SWE,PHOSROCK,2510,556.367,2162.649,2007
SWE,IRON_ORE,2601,1781037.966,19935513.964,2007
SWE,TSP,2835,31838.363,57040.695,2007
SWE,COTTON_A_INDX,5201,1357.776,993.089,2007
SWE,SILVER,7106,147549.954,353.844,2007
SWE,GOLD,7108,466125.483,38.593,2007
SWE,COPPER,7403,399219.93899999995,65276.227,2007
SWE,LEAD,7801,175066.795,67608.691,2007
SWZ,SOYBEANS,1201,1333.226,403.481,2007
SWZ,SUGAR_WLD,1701,158974.641,308838.297,2007
SWZ,TSP,2835,1358.874,1141.304,2007
SWZ,POTASH,3104,2653.3909999999996,11944.176,2007
SWZ,DAP,3105,19330.07,62716.108,2007
SWZ,COTTON_A_INDX,5201,2332.4739999999997,1973.429,2007
SWZ,GOLD,7108,11025.981,0.492,2007
SWZ,PLATINUM,7110,19.471,0.007,2007
SWZ,COPPER,7403,854.051,100.611,2007
SWZ,ALUMINUM,7601,2362.638,849.2,2007
SWZ,LEAD,7801,301.914,149.474,2007
SWZ,ZINC,7901,453.607,143.477,2007
SYC,PALM_OIL,1511,3675.913,5468.67,2007
SYC,COCONUT_OIL,1513,209.99,234.39,2007
SYC,GOLD,7108,1371.367,0.063,2007
SYR,WHEAT_US_HRW,1001,337974.494,1553246.749,2007
SYR,PHOSROCK,2510,191382.407,3955350.054,2007
SYR,COAL_AUS,2701,2166.366,19864.316,2007
SYR,CRUDE_PETRO,2709,3853193.59,7993940.432,2007
SYR,COTTON_A_INDX,5201,35555.812,26081.338,2007
SYR,LEAD,7801,8125.933999999999,4753.279,2007
TCA,COTTON_A_INDX,5201,208.15200000000002,121.21,2007
TGO,COCOA,1801,153681.331,77991.279,2007
TGO,TOBAC_US,2401,46.135,12.847,2007
TGO,NGAS_EUR,2711,6992.867,12125.642,2007
TGO,PLYWOOD,4412,5988.702,5981.14,2007
TGO,COTTON_A_INDX,5201,40893.079,29738.894,2007
THA,MAIZE,1005,155994.035,510846.009,2007
THA,RICE_05,1006,3573639.078,9025868.314,2007
THA,PALM_OIL,1511,218690.647,303587.399,2007
THA,COCONUT_OIL,1513,115090.631,105337.151,2007
THA,SUGAR_WLD,1701,1444006.583,4390282.809,2007
THA,TOBAC_US,2401,121039.55,40484.944,2007
THA,IRON_ORE,2601,135023.37099999998,1505795.556,2007
THA,RUBBER1_MYSG,4001,5640652.019,2994069.411,2007
THA,GOLD,7108,1940176.7,102.241,2007
THA,TIN,8001,311102.798,21097.939000000002,2007
TJK,TSP,2835,42.754,75,2007
TJK,UREA_EE_BULK,3102,686.7180000000001,2250.7,2007
TJK,RUBBER1_MYSG,4001,242.743,120,2007
TJK,COTTON_A_INDX,5201,136578.48500000002,112708.557,2007
TJK,ALUMINUM,7601,740762.204,269817.653,2007
TKL,RICE_05,1006,609.72,796,2007
TKM,RICE_05,1006,189.501,345.321,2007
TKM,NGAS_EUR,2711,4826378.005,25963941.913,2007
TLS,PALM_OIL,1511,112.877,107.91,2007
TLS,NGAS_EUR,2711,21410.082000000002,34006,2007
TTO,NGAS_EUR,2711,5536918.658,12368667.034,2007
TTO,UREA_EE_BULK,3102,248707.845,703381.323,2007
TTO,COPPER,7403,1601.076,1648.513,2007
TUN,PHOSROCK,2510,106679.325,1542973.725,2007
TUN,IRON_ORE,2601,2197.035,30288.5,2007
TUN,CRUDE_PETRO,2709,1831120.705,3441140.305,2007
TUN,TSP,2835,101484.163,242340.286,2007
TUN,DAP,3105,432480.903,1048855.994,2007
TUN,TIN,8001,1066.69,129.038,2007
TUR,BARLEY,1003,48673.417,222690.794,2007
TUR,SUGAR_WLD,1701,14496.351999999999,30688.027000000002,2007
TUR,TOBAC_US,2401,538839.656,118744.503,2007
TZA,MAIZE,1005,19899.054,129908.508,2007
TZA,COCOA,1801,13458.359,6171.8009999999995,2007
TZA,TOBAC_US,2401,164788.141,51894.897,2007
TZA,PHOSROCK,2510,590.5790000000001,5279.115,2007
TZA,RUBBER1_MYSG,4001,1173.301,701.7479999999999,2007
TZA,COTTON_A_INDX,5201,57663.819,39691.369,2007
TZA,SILVER,7106,13.601,11.056,2007
TZA,GOLD,7108,628468.492,48.935,2007
TZA,COPPER,7403,59535.298,8987.22,2007
TZA,ALUMINUM,7601,622.266,247.104,2007
TZA,LEAD,7801,5511.737999999999,3107.966,2007
UGA,MAIZE,1005,26027.516,96124.613,2007
UGA,COCOA,1801,24829.424,11359.287,2007
UGA,TOBAC_US,2401,83895.69499999999,31919.983,2007
UGA,PLYWOOD,4412,1868.728,1786.215,2007
UGA,COTTON_A_INDX,5201,33491.602,23218.723,2007
UGA,COPPER,7403,20239.747,2737.049,2007
UKR,WHEAT_US_HRW,1001,446263.552,1965261.765,2007
UKR,BARLEY,1003,390873.559,2160850.909,2007
UKR,MAIZE,1005,179313.703,952362.528,2007
UKR,SOYBEANS,1201,112092.49699999999,323198.955,2007
UKR,IRON_ORE,2601,1213490.921,19297383.429,2007
UKR,UREA_EE_BULK,3102,1299217.221,5436333.131,2007
UKR,POTASH,3104,107977.72499999999,395627.966,2007
UKR,PLYWOOD,4412,60578.577,75027.701,2007
UKR,COPPER,7403,216458.498,40852.804000000004,2007
UKR,ALUMINUM,7601,436514.154,157798.906,2007
UKR,LEAD,7801,41465.465,17064.826,2007
URY,WHEAT_US_HRW,1001,33822.699,132718.212,2007
URY,BARLEY,1003,23801.865,105451.068,2007
URY,MAIZE,1005,39293.649,185562.275,2007
URY,RICE_05,1006,293522.167,809386.407,2007
URY,SOYBEANS,1201,107555.223,281468.941,2007
URY,IRON_ORE,2601,7190.164,88047.527,2007
URY,PLYWOOD,4412,35588.581,72615.928,2007
URY,COPPER,7403,3931.797,604.916,2007
URY,TIN,8001,710.735,48.383,2007
USA,WHEAT_US_HRW,1001,9487477.404,33049089.485,2007
USA,BARLEY,1003,217332.50100000002,870355.42,2007
USA,MAIZE,1005,11632895.738,54956538.365,2007
USA,RICE_05,1006,1516581.694,3594492.14,2007
USA,SOYBEANS,1201,10393080.851,29477568.71,2007
USA,TOBAC_US,2401,1120540.44,160362.75,2007
USA,COAL_AUS,2701,5247924.344,58007279.452,2007
USA,DAP,3105,2780367.202,6546608.533,2007
USA,COTTON_A_INDX,5201,4689251.346,3355918.03,2007
USA,GOLD,7108,8839564.15,408.48400000000004,2007
UZB,TOBAC_US,2401,8856.943000000001,4609.075,2007
UZB,UREA_EE_BULK,3102,75781.38,431557.611,2007
UZB,DAP,3105,18679.03,64365.903,2007
UZB,SILVER,7106,3917.807,9.008,2007
UZB,GOLD,7108,163815.977,7.323,2007
UZB,PLATINUM,7110,3038.9539999999997,1.153,2007
UZB,COPPER,7403,480404.60199999996,65658.044,2007
UZB,ZINC,7901,157161.982,46555.653,2007
VEN,RICE_05,1006,9403.964,21919.006999999998,2007
VEN,COCOA,1801,46467.826,10690.289999999999,2007
VEN,IRON_ORE,2601,595063.158,6272515.385,2007
VEN,COAL_AUS,2701,572841.3640000001,7059684.456,2007
VEN,CRUDE_PETRO,2709,41788506.71,91755482.265,2007
VEN,NGAS_EUR,2711,469750.34500000003,675677.091,2007
VEN,TSP,2835,21152.150999999998,29123.783,2007
VEN,UREA_EE_BULK,3102,383920.12700000004,1085882.139,2007
