ISO3,year,government_investment_gdp,private_sector_investment_gdp
SWZ,2003,3.836078738,10.07569783
SWZ,2004,4.757734786,9.449175641
SWZ,2005,5.104790441,7.943751538
SWZ,2006,4.729681436,7.414992027
SWZ,2007,5.266267921,6.065734278
SWZ,2008,5.883789932,4.859933162
SWZ,2009,6.98374564,4.126038072
SWZ,2010,5.466550184,5.239408465
SWZ,2011,4.063190364,5.645801218
SWZ,2012,3.479252921,5.615801199
SWZ,2013,4.121082268,5.181805104
SWZ,2014,4.938841629,4.565554864
SWZ,2015,5.456770358,4.350791552
SWZ,2016,6.84412075,3.624306034
SWZ,2017,6.031709616,4.127277427
SWZ,2018,5.396671724,7.933399538
SWZ,2019,3.138227033,5.381141876
SYC,1990,27.25669943,25.62233788
SYC,1991,26.89012158,23.81263353
SYC,1992,22.45767098,25.87270217
SYC,1993,22.94705731,33.04264991
SYC,1994,26.24267436,26.36587127
SYC,1995,35.13587425,21.71979591
SYC,1996,33.47357104,35.29178483
SYC,1997,16.3871836,45.12196458
SYC,1998,23.70382937,35.55081419
SYC,1999,26.75180384,33.6603025
SYC,2000,28.24335787,28.16008156
SYC,2001,19.11122111,51.55471739
SYC,2002,19.98885899,38.51161686
SYC,2003,9.01942722,34.80386336
SYC,2004,4.60399922,22.27419693
SYC,2005,6.473994777,39.09286696
SYC,2006,9.801306837,29.01613898
SYC,2007,6.256871963,27.21063181
SYC,2008,2.156122849,26.81089587
SYC,2009,5.376180402,22.42129151
SYC,2010,9.129546273,29.64955413
SYC,2011,8.790463133,28.23007489
SYC,2012,11.5933554,28.18391533
SYC,2013,9.780320576,29.99016542
SYC,2014,7.061305531,32.70733691
SYC,2015,5.638855597,34.15355839
SYC,2016,6.424422511,32.20246091
SYC,2017,5.612628346,31.54923242
SYC,2018,6.623245551,27.39937384
SYC,2019,4.914697748,28.47802069
SYR,1990,1.406747793,1.720258514
SYR,1991,1.73332959,1.271356124
SYR,1992,1.391469721,2.118675895
SYR,1993,1.283383048,2.1016563
SYR,1994,1.601545145,2.209337889
SYR,1995,1.558710848,2.001388023
SYR,1996,1.534745814,1.697303717
SYR,1997,1.694090344,1.228736281
SYR,1998,1.652849651,1.172442653
SYR,1999,1.69814109,1.154974986
SYR,2000,1.761660071,1.00667045
SYR,2001,1.343888653,1.564125015
SYR,2002,1.487508058,1.638586474
SYR,2003,1.770583071,1.882317893
SYR,2004,2.150257767,1.617741192
SYR,2005,1.779472632,2.217787054
SYR,2006,1.936083395,2.139524329
SYR,2007,1.501412681,2.035842371
SYR,2008,1.349490393,1.83754384
SYR,2009,1.577778426,1.777005577
SYR,2010,1.871659756,1.811727944
TCD,1990,1.129557499,3.173984861
TCD,1991,1.081267536,3.038293184
TCD,1992,1.131614909,3.179766123
TCD,1993,1.085958153,3.051473522
TCD,1994,1.053644579,2.960674346
TCD,1995,0.966559893,2.715971934
TCD,1996,1.035715647,2.910295191
TCD,1997,0.990612515,2.7835583
TCD,1998,0.993197098,2.790820798
TCD,1999,1.122816502,3.155043133
TCD,2000,1.250615579,3.514150547
TCD,2001,2.8546733,8.985183082
TCD,2002,3.4259966,16.77387007
TCD,2003,4.02127131,11.63216993
TCD,2004,3.713047357,7.103968845
TCD,2005,3.191951758,7.395226364
TCD,2006,3.32873822,10.95946651
TCD,2007,3.231668474,8.441365226
TCD,2008,3.556514056,8.328155488
TCD,2009,3.829575437,7.768568241
TCD,2010,3.400605779,8.149192014
TCD,2011,5.088887816,9.960848323
TCD,2012,4.845197469,7.402728466
TCD,2013,4.854752396,8.458780514
TCD,2014,3.678624416,7.954684197
TCD,2015,2.415444353,8.750752634
TCD,2016,1.37594949,6.267099965
TCD,2017,1.729648722,8.185186121
TCD,2018,1.961985282,8.269172792
TCD,2019,2.002910445,8.511556226
TGO,1990,13.02791961,5.523549435
TGO,1991,5.05634964,5.586993007
TGO,1992,3.891716812,5.381197993
TGO,1993,2.44069267,2.368922907
TGO,1994,2.413990045,5.042515691
TGO,1995,3.539228035,5.890615141
TGO,1996,3.176081695,6.081551981
TGO,1997,2.318510533,5.748261398
TGO,1998,4.705675372,7.006824347
TGO,1999,4.165181197,4.151359362
TGO,2000,3.605231368,7.416042913
TGO,2001,2.901116995,8.483670371
TGO,2002,1.850953269,9.518101859
TGO,2003,1.74217975,9.841510948
TGO,2004,2.269248314,8.51690825
TGO,2005,3.546689031,8.68770326
TGO,2006,4.193920591,8.80364518
TGO,2007,1.940056219,9.705208585
TGO,2008,2.489737042,9.857132015
TGO,2009,4.470271817,9.157055388
TGO,2010,5.868045104,8.223777397
TGO,2011,7.222381027,9.640422092
TGO,2012,4.528145377,10.30551215
TGO,2013,4.000212536,10.93109736
TGO,2014,4.742453914,10.36444016
TGO,2015,5.577516208,9.769336766
TGO,2016,6.194134274,9.548393153
TGO,2017,3.454359987,8.329996004
TGO,2018,3.422855178,8.714110624
TGO,2019,3.190850248,8.622230106
THA,1990,5.619377595,32.34282178
THA,1991,6.711720108,32.06618567
THA,1992,7.76612403,30.45091707
THA,1993,7.618009929,30.95248974
THA,1994,8.693276822,31.1376395
THA,1995,8.946646807,32.26563371
THA,1996,10.47834714,31.25448157
THA,1997,11.51428798,22.04929993
THA,1998,8.938525387,11.40090838
THA,1999,8.308700089,10.26823921
THA,2000,6.8640931,11.47036086
THA,2001,6.036923965,12.01230479
THA,2002,5.573655819,12.48290868
THA,2003,5.111867723,13.86269044
THA,2004,5.181167391,15.50280788
THA,2005,5.75063701,16.93677215
THA,2006,5.660370336,16.51806987
THA,2007,5.799543463,15.60473607
THA,2008,5.360038862,16.17262257
THA,2009,5.624777062,13.70060324
THA,2010,5.113366019,14.94643136
THA,2011,4.601525316,16.25979465
THA,2012,4.701662005,16.83734371
THA,2013,4.668325098,16.09481622
THA,2014,4.255631648,15.85053273
THA,2015,5.220219116,15.12619339
THA,2016,5.445849306,14.80228487
THA,2017,5.125052316,14.69122188
THA,2018,5.076732384,14.66838204
THA,2019,4.984808211,14.71815143
TJK,1990,9.077178852,17.9751223
TJK,1991,9.089566375,17.99965266
TJK,1992,9.268253075,18.35349747
TJK,1993,13.38143507,13.06449808
TJK,1994,16.35504477,10.84492682
TJK,1995,2.189436877,27.02991514
TJK,1996,7.153274289,15.76520209
TJK,1997,5.402717629,24.05936244
TJK,1998,11.5836246,8.602773279
TJK,1999,23.06756222,0.180783867
TJK,2000,3.79722813,5.050211432
TJK,2001,4.448684637,8.890861146
TJK,2002,3.171536167,5.95474755
TJK,2003,5.205464588,6.899886262
TJK,2004,5.225088867,5.157309616
TJK,2005,5.450655279,5.71013301
TJK,2006,3.349583855,8.138681024
TJK,2007,6.121199205,5.753524461
TJK,2008,6.502739205,4.977353601
TJK,2009,6.196320071,3.638501672
TJK,2010,5.843811487,3.787333559
TJK,2011,5.99651926,4.119973833
TJK,2012,3.469173854,3.491371729
TJK,2013,4.299328858,3.474028934
TJK,2014,5.535713759,3.183915132
TJK,2015,7.777788361,2.455588183
TJK,2016,8.806681414,2.699476996
TJK,2017,8.010695301,2.580213346
TJK,2018,7.900786051,3.543609815
TJK,2019,7.25810158,4.775943023
TUN,1990,3.16471596,9.909136361
TUN,1991,3.712555745,9.120838389
TUN,1992,3.181695734,10.92321168
TUN,1993,3.291253546,11.0362784
TUN,1994,2.993744068,11.03051749
TUN,1995,3.223794503,9.55503844
TUN,1996,3.388620314,8.797826849
TUN,1997,3.067928288,9.481763671
TUN,1998,3.110766904,9.53899292
TUN,1999,3.333181272,9.612827869
TUN,2000,3.461182083,9.484870316
TUN,2001,3.746068068,9.774149853
TUN,2002,3.595399641,9.521458447
TUN,2003,3.470564455,8.835158493
TUN,2004,3.305378245,8.393852725
TUN,2005,3.114698046,8.495676855
TUN,2006,2.966940358,9.108121483
TUN,2007,2.80050522,9.228100385
TUN,2008,2.959459416,9.191731627
TUN,2009,3.303889424,8.899229467
TUN,2010,3.28756691,9.012543941
TUN,2011,3.584168641,7.361848642
TUN,2012,3.309230404,7.85192719
TUN,2013,2.461027491,8.418674954
TUN,2014,2.182807547,8.083351774
TUN,2015,2.36965566,7.732069927
TUN,2016,2.788200515,7.303375944
TUN,2017,2.925625805,7.003285249
TUN,2018,2.982399702,6.88234792
TUN,2019,3.323039083,6.551251758
TUR,1990,3.26262255,21.38643312
TUR,1991,3.361978292,22.03770749
TUR,1992,3.299033369,21.62510463
TUR,1993,3.175611426,20.81607736
TUR,1994,3.493213514,22.89795554
TUR,1995,3.389216283,22.21625137
TUR,1996,3.294027349,21.59229055
TUR,1997,3.18592655,20.88369071
TUR,1998,3.213991054,21.06765395
TUR,1999,3.455303151,22.64944993
TUR,2000,3.360522103,22.02815981
TUR,2001,3.708162723,24.30693798
TUR,2002,3.622894904,23.74801056
TUR,2003,3.56249614,23.35209839
TUR,2004,3.374438494,22.11938287
TUR,2005,3.21987469,21.10621912
TUR,2006,3.131119811,20.524436
TUR,2007,3.100014659,20.32054181
TUR,2008,3.197951268,20.96251452
TUR,2009,3.897843911,18.37554546
TUR,2010,3.576037832,21.62064123
TUR,2011,3.16626833,24.93435641
TUR,2012,3.166392328,24.3505813
TUR,2013,3.665506784,25.24784459
TUR,2014,3.228945492,25.7101017
TUR,2015,3.397474051,26.45973005
TUR,2016,3.646517093,25.97379125
TUR,2017,3.960000504,25.82000298
TUR,2018,3.8354776,25.00808734
TUR,2019,3.329103168,21.70642393
TWN,1990,12.09757796,14.01506629
TWN,1991,13.14028034,13.59348115
TWN,1992,12.50639091,15.00843045
TWN,1993,12.27353014,16.03319814
TWN,1994,12.00708012,16.76991386
TWN,1995,11.46443611,17.55724869
TWN,1996,10.81812428,17.41467876
TWN,1997,10.15362393,19.13087503
TWN,1998,9.800964147,20.47447103
TWN,1999,9.799218617,19.55932453
TWN,2000,8.930002226,20.9905485
TWN,2001,8.560959165,16.50384297
TWN,2002,7.547407132,16.6311264
TWN,2003,7.054785494,16.41529885
TWN,2004,5.967603713,19.03819896
TWN,2005,5.993680381,18.48009125
TWN,2006,5.266985169,18.22527685
TWN,2007,4.914234746,17.43678824
TWN,2008,4.930031784,14.71460222
TWN,2009,5.464250915,12.72840151
TWN,2010,4.970984963,14.67476731
TWN,2011,4.444549476,14.2375295
TWN,2012,3.924523938,14.11774367
TWN,2013,3.819408949,15.02303842
TWN,2014,3.480713728,15.14211935
TWN,2015,3.262735066,15.5829766
TWN,2016,3.180810835,15.8995588
TWN,2017,3.220641517,15.20016365
TWN,2018,3.334777804,15.12320991
TWN,2019,3.417738146,16.19407344
TZA,1990,3.749960524,8.672818179
TZA,1991,3.318200907,9.824747427
TZA,1992,2.241362838,10.21457746
TZA,1993,2.347313161,8.241550173
TZA,1994,2.032427913,8.370564165
TZA,1995,2.045950123,6.503212909
TZA,1996,2.03703655,5.951091457
TZA,1997,2.356446274,5.407200521
TZA,1998,2.13864422,6.400361652
TZA,1999,2.916094522,5.733641975
TZA,2000,2.889415653,5.839888945
TZA,2001,2.351715736,6.870910142
TZA,2002,2.870802963,6.417992088
TZA,2003,3.39715008,6.508279969
TZA,2004,3.559846394,6.580267663
TZA,2005,3.698513544,7.51094422
TZA,2006,4.103883464,8.432519286
TZA,2007,4.433959056,9.066471354
TZA,2008,4.772221771,9.62179122
TZA,2009,4.517155759,9.033052605
TZA,2010,4.72602963,9.478137377
TZA,2011,5.308952532,10.71431678
TZA,2012,4.509808888,10.88203179
TZA,2013,4.448382435,12.40155314
TZA,2014,4.736615827,12.18422334
TZA,2015,4.897129686,12.18365711
TZA,2016,5.483846385,12.98029586
TZA,2017,6.158076657,13.77097402
TZA,2018,6.509694674,14.94660019
TZA,2019,6.874747806,16.27256732
UGA,1990,4.18770162,4.138282106
UGA,1991,2.091617501,5.931907981
UGA,1992,1.868510516,5.583789339
UGA,1993,1.687071761,5.780803632
UGA,1994,1.707436604,6.998910127
UGA,1995,1.844177973,8.38595646
UGA,1996,1.552486671,7.761175925
UGA,1997,1.668561401,7.634297226
UGA,1998,1.919621831,7.516302586
UGA,1999,1.920476913,7.464171559
UGA,2000,1.425526546,7.849775021
UGA,2001,1.383961679,7.620894887
UGA,2002,1.417087943,7.803307492
UGA,2003,1.477202878,8.134335319
UGA,2004,1.589409876,8.752211463
UGA,2005,1.736182012,9.560423873
UGA,2006,1.799460725,9.908873077
UGA,2007,1.916408897,10.55285712
UGA,2008,1.811961992,9.977712686
UGA,2009,1.880739375,10.35644069
UGA,2010,1.927380292,9.891578362
UGA,2011,2.291891182,10.51244459
UGA,2012,2.432748231,10.64142192
UGA,2013,2.603305781,10.15101063
UGA,2014,3.238886795,9.120145142
UGA,2015,3.697589611,8.761218389
UGA,2016,3.496658634,8.73369242
UGA,2017,3.587713348,8.667925277
UGA,2018,4.164360018,8.500498247
UGA,2019,4.379394896,8.290090163
UKR,1990,3.452669584,24.63325359
UKR,1991,2.998415373,21.39235291
UKR,1992,2.825542842,20.15898507
UKR,1993,2.287394916,16.31954138
UKR,1994,2.356076236,11.88715123
UKR,1995,1.631319041,9.587702959
UKR,1996,1.034024739,8.622119741
UKR,1997,1.007118134,9.158989012
UKR,1998,1.038457731,9.591993466
UKR,1999,1.008850851,9.642552344
UKR,2000,1.527329083,9.77435065
UKR,2001,0.98172162,9.994318369
UKR,2002,1.718953432,9.067475881
UKR,2003,2.523782021,9.532006528
UKR,2004,3.451808617,9.447514749
UKR,2005,2.446396039,10.56679935
UKR,2006,2.706611858,11.93560683
UKR,2007,3.295137659,13.41762532
UKR,2008,3.457871776,12.68813689
UKR,2009,1.146180898,8.440258498
UKR,2010,1.501704363,7.492232717
UKR,2011,1.581461967,7.673438755
UKR,2012,1.4829577,8.214240626
UKR,2013,1.052248818,7.820183842
UKR,2014,0.646618581,6.577159022
UKR,2015,1.260133489,6.00278211
UKR,2016,1.696437453,6.856488807
UKR,2017,2.017643506,7.651635275
UKR,2018,2.504086972,8.408704841
UKR,2019,2.592515194,9.48551974
URY,1990,2.866346746,8.09402341
URY,1991,4.016463537,8.47753842
URY,1992,3.881242028,11.53007255
URY,1993,5.101832323,11.73881638
URY,1994,5.429229423,11.53997335
URY,1995,4.250979534,12.10701582
URY,1996,3.985351136,13.14198936
URY,1997,3.743908034,14.13308881
URY,1998,3.957684812,14.44073707
URY,1999,3.947236342,12.87672515
URY,2000,3.991910903,11.63339806
URY,2001,3.831032502,11.29545092
URY,2002,3.051205722,9.80656079
URY,2003,3.22545439,9.22853892
URY,2004,3.200497009,10.90325669
URY,2005,3.183590375,12.41538834
URY,2006,3.439039394,13.62974056
URY,2007,3.95234693,13.5546971
URY,2008,4.593564275,14.89654215
URY,2009,4.743236045,12.86213445
URY,2010,4.401891863,14.54522857
URY,2011,3.650622472,15.62386319
URY,2012,3.813329117,18.18190843
URY,2013,4.207612835,17.61084047
URY,2014,4.918364393,16.72408129
URY,2015,4.512962639,15.05748497
URY,2016,3.89837471,15.03112334
URY,2017,3.203269815,12.35097925
URY,2018,3.067319551,11.82678912
URY,2019,3.102178791,11.96119875
USA,1990,4.63449878,12.83164585
USA,1991,4.661531556,12.10541642
USA,1992,4.542783431,12.31772031
USA,1993,4.251235515,12.99359543
USA,1994,4.033138671,13.55581796
USA,1995,4.015680152,13.99661249
USA,1996,4.021746172,14.6643189
USA,1997,3.939117133,15.23605844
USA,1998,3.899871485,16.15849206
USA,1999,4.000498141,16.74169214
USA,2000,3.979135164,17.21525361
USA,2001,4.131617689,16.76448659
USA,2002,4.266906139,15.92321017
USA,2003,4.285383482,16.17475925
USA,2004,4.192487446,16.70011119
USA,2005,4.068792966,17.33770616
USA,2006,4.075306931,17.29360068
USA,2007,4.101648264,16.7522822
USA,2008,4.223582728,15.78063953
USA,2009,4.38234535,13.57240083
USA,2010,4.254268621,13.64244459
USA,2011,4.037472936,14.39246322
USA,2012,3.771869044,15.49086359
USA,2013,3.534632302,16.05462532
USA,2014,3.398429999,16.68902085
USA,2015,3.389130886,16.81056099
USA,2016,3.401926632,16.82304114
USA,2017,3.39912942,17.06413378
USA,2018,3.396026759,17.42519551
USA,2019,3.468865018,17.37374863
UZB,1990,4.539345493,0.85159321
UZB,1991,3.709619529,0.6959344
UZB,1992,3.919592623,0.735325883
UZB,1993,3.736418019,0.700961858
UZB,1994,3.799439254,0.824643639
UZB,1995,5.003951769,0.810320121
UZB,1996,4.058102908,2.059173821
UZB,1997,6.098793688,0.704640567
UZB,1998,6.573215704,0.216917692
UZB,1999,5.905803397,0.669698955
UZB,2000,5.753980728,0.62552071
UZB,2001,5.068099782,1.280878416
UZB,2002,6.248819585,0.0636001983024481
UZB,2003,4.477698665,1.851286139
UZB,2004,3.480183771,2.698172263
UZB,2005,3.135560503,3.044896228
UZB,2006,2.460101576,3.815763007
UZB,2007,2.219359972,4.825930311
UZB,2008,2.052316416,6.240442986
UZB,2009,2.488982066,7.084899029
UZB,2010,2.118314379,7.517330809
UZB,2011,2.122528594,7.049609898
UZB,2012,1.975626456,7.471937911
UZB,2013,2.1318276,7.642008324
UZB,2014,1.961986441,8.049397496
UZB,2015,2.1887376,8.007916158
UZB,2016,2.194281806,7.813030079
UZB,2017,2.419741602,9.015944402
UZB,2018,3.457334588,10.63034154
UZB,2019,4.947828201,12.92416357
VCT,1990,8.144342514,21.38686968
VCT,1991,8.023752107,21.07020093
VCT,1992,6.683840461,17.5516216
VCT,1993,6.918094409,18.16676799
VCT,1994,7.540813066,19.8020142
VCT,1995,7.998928306,21.00501568
VCT,1996,7.966474731,20.91979386
VCT,1997,7.340291404,19.27544969
VCT,1998,8.897138698,23.36369662
VCT,1999,8.526204177,22.38963045
VCT,2000,6.740101868,17.69936526
VCT,2001,6.662929137,17.4967106
VCT,2002,6.692749199,17.57501782
VCT,2003,7.946709314,20.86789013
VCT,2004,7.653217328,20.09718748
VCT,2005,7.219152305,18.95734156
VCT,2006,8.194608829,21.51887097
VCT,2007,7.944820949,20.86293429
VCT,2008,8.920834234,23.42592441
VCT,2009,7.089054212,18.61570907
VCT,2010,8.070845574,21.19387234
VCT,2011,6.864657394,18.02644633
VCT,2012,6.850575552,17.9894678
VCT,2013,7.091468368,18.62204706
VCT,2014,9.311325571,16.73238951
VCT,2015,7.489889367,18.30101827
VCT,2016,6.821815959,21.7104161
VCT,2017,6.651424189,19.44290087
VCT,2018,6.044943035,19.45982654
VCT,2019,7.740898831,11.48923523
VEN,1990,17.93019641,12.58513084
VEN,1991,24.18676547,13.5054753
VEN,1992,24.11194544,21.84610814
VEN,1993,20.59341474,22.55958223
VEN,1994,18.70424465,17.49172988
VEN,1995,20.08322611,15.01454274
VEN,1996,20.43534666,12.52357524
VEN,1997,15.97754924,22.40703599
VEN,1998,15.69617432,24.68396405
VEN,1999,11.76454196,24.50128724
VEN,2000,11.58780918,24.30673333
VEN,2001,11.49416913,28.00505456
VEN,2002,15.58688196,19.79389433
VEN,2003,11.64066615,12.51296491
VEN,2004,13.57018933,17.00784995
VEN,2005,15.52342218,22.84130531
VEN,2006,22.92551163,22.21584208
VEN,2007,25.27116654,26.87127978
VEN,2008,28.18603243,22.54617148
VEN,2009,25.28302021,22.75365977
VEN,2010,27.68749437,18.0058045
VEN,2011,29.5479353,16.23017568
VEN,2012,31.56261087,21.87874119
VEN,2013,28.33096499,19.6386131
VEN,2014,24.49313389,16.97828381
VEN,2015,20.79339209,14.41367624
VEN,2016,13.74890837,9.530542577
VEN,2017,8.924016507,6.185998631
VEN,2018,13.49097078,1.619044541
VEN,2019,13.34865433,1.761361114
VNM,1990,1.2855949,5.55712038
VNM,1991,1.090589077,4.714187047
VNM,1992,1.517680655,6.56033601
VNM,1993,1.908820258,8.251078074
VNM,1994,2.21907009,9.592165367
VNM,1995,2.32458355,10.04825843
VNM,1996,2.218057854,10.68276511
VNM,1997,2.407917666,10.73278595
VNM,1998,2.313112001,11.65336152
VNM,1999,3.080700882,10.45979415
VNM,2000,2.669501143,11.301075
VNM,2001,3.268319295,11.20203543
VNM,2002,3.608633132,11.64336283
VNM,2003,4.306428749,11.59360543
VNM,2004,3.517486663,12.81205197
VNM,2005,3.816134027,12.84799651
VNM,2006,3.621973877,13.49768353
VNM,2007,4.117903494,15.72283538
VNM,2008,4.092328057,15.40609519
VNM,2009,5.811934127,14.30206157
VNM,2010,5.58255936,15.37645091
VNM,2011,4.651506645,13.53502854
VNM,2012,5.304016883,12.29940398
VNM,2013,5.413593222,12.16926274
VNM,2014,5.013098758,13.11260611
VNM,2015,5.373087459,13.20694076
VNM,2016,5.041081622,14.18748121
VNM,2017,5.204237915,14.63419328
VNM,2018,5.067606476,15.06248788
VNM,2019,5.771458808,16.45040151
WBG,1990,10.91695993,18.30987076
WBG,1991,10.93422023,18.33881936
WBG,1992,10.8071365,18.12567433
WBG,1993,10.80497434,18.12204705
WBG,1994,11.02631865,18.49328392
WBG,1995,10.11456892,16.96410178
WBG,1996,10.10290649,16.94454189
WBG,1997,9.793629058,16.42582425
WBG,1998,9.866667897,16.54832497
WBG,1999,12.38698793,20.77539215
WBG,2000,9.997630336,16.76797359
WBG,2001,8.771575693,14.71164065
WBG,2002,8.379814557,14.05458088
WBG,2003,9.369256344,15.71406751
WBG,2004,7.436371397,12.47224313
WBG,2005,4.559446141,14.87732734
WBG,2006,13.3794451,4.80894643
WBG,2007,5.977868391,7.563215621
WBG,2008,2.785194884,14.23040379
WBG,2009,5.430908569,13.14911355
WBG,2010,2.682526587,13.75440509
WBG,2011,2.8712529,15.41156228
WBG,2012,2.016094697,18.71766365
WBG,2013,1.281381476,18.8885122
WBG,2014,1.69368634,17.4416084
WBG,2015,1.465912917,19.61273515
WBG,2016,1.948134683,19.53339122
WBG,2017,1.981629361,20.65453771
WBG,2018,1.898217428,21.0211359
WBG,2019,1.755231468,20.51334304
YEM,1990,10.17770248,4.694604132
YEM,1991,4.619688989,11.94189997
YEM,1992,4.067777352,21.79152555
YEM,1993,4.354442815,19.16627269
YEM,1994,3.154656272,22.66909637
YEM,1995,4.111001641,26.12633347
YEM,1996,6.093265994,25.96433122
YEM,1997,7.379109823,26.93596832
YEM,1998,7.84608727,25.63867325
YEM,1999,6.530954428,19.95388175
YEM,2000,6.845862515,15.38771941
YEM,2001,5.496993517,16.10206763
YEM,2002,7.761154134,16.39068694
YEM,2003,12.54929981,15.77228738
YEM,2004,12.16433593,17.86942701
YEM,2005,14.31128946,19.13798226
YEM,2006,14.92734606,18.63216564
YEM,2007,15.92857133,22.14055441
YEM,2008,15.54161147,24.95732552
YEM,2009,19.79385032,21.1704956
YEM,2010,17.08690759,25.6611433
YEM,2011,11.04574009,19.3250963
YEM,2012,19.33109159,26.09282367
YEM,2013,12.44014812,30.36404958
YEM,2014,10.80420794,35.37698853
YEM,2015,3.935617885,6.104972965
YEM,2016,2.607341247,6.478912306
YEM,2017,0.573442632,13.66158876
YEM,2018,5.78387441,34.8801728
YEM,2019,3.264933304,41.85620719
ZAF,1990,2.930989975,8.558293437
ZAF,1991,2.794299922,7.955594094
ZAF,1992,2.623781283,7.783077816
ZAF,1993,2.157548665,8.065459393
ZAF,1994,1.985840217,8.733590312
ZAF,1995,2.051183878,9.455757035
ZAF,1996,2.063923306,9.9616904
ZAF,1997,2.153738765,10.23447488
ZAF,1998,2.145093953,10.76670859
ZAF,1999,1.972593732,9.683625392
ZAF,2000,1.982868954,9.641011044
ZAF,2001,1.875494523,9.761236336
ZAF,2002,1.894881457,9.722158058
ZAF,2003,2.074544828,10.36491605
ZAF,2004,2.164580756,11.26504738
ZAF,2005,2.125144726,12.03245407
ZAF,2006,2.226160386,12.80832666
ZAF,2007,2.591272109,13.64160767
ZAF,2008,2.75939779,14.98859705
ZAF,2009,2.56373749,14.25800393
ZAF,2010,2.257896154,13.42889606
ZAF,2011,2.298835177,13.73040011
ZAF,2012,2.420845989,13.66976798
ZAF,2013,2.520617549,14.30789741
ZAF,2014,2.579732179,14.0587852
ZAF,2015,2.908068613,13.95277314
ZAF,2016,2.713755014,13.48646892
ZAF,2017,2.718625742,13.42279103
ZAF,2018,2.593277407,13.19158557
ZAF,2019,2.358937564,13.2548599
ZMB,1990,0.875116041,5.610320763
ZMB,1991,0.928274147,5.951114287
ZMB,1992,0.823443866,5.279053251
ZMB,1993,0.627086271,6.552890904
ZMB,1994,2.344507876,4.293078836
ZMB,1995,1.782565215,6.018862641
ZMB,1996,1.94441779,6.737021921
ZMB,1997,1.919453853,7.592042258
ZMB,1998,2.753048432,9.356135297
ZMB,1999,2.964046747,11.05898526
ZMB,2000,3.911609086,13.02306059
ZMB,2001,7.326497659,13.72350251
ZMB,2002,7.434523574,15.13302334
ZMB,2003,6.587775638,18.10908362
ZMB,2004,4.589052263,17.70507028
ZMB,2005,4.191058513,17.09586239
ZMB,2006,2.029884221,19.36106593
ZMB,2007,2.369631776,20.57013087
ZMB,2008,2.270506034,21.58247655
ZMB,2009,2.111918422,20.20073005
ZMB,2010,1.814171098,19.16413672
ZMB,2011,2.268037117,20.03012155
ZMB,2012,3.815450889,16.23593839
ZMB,2013,3.94854346,18.30278642
ZMB,2014,3.985924403,21.56806075
ZMB,2015,4.927969614,26.78736828
ZMB,2016,2.984979392,25.83463762
ZMB,2017,4.492666584,26.94750144
ZMB,2018,6.777898743,21.31084528
ZMB,2019,7.113459501,21.96678749
ZWE,1990,1.109539763,4.843902412
ZWE,1991,1.165981297,5.777527089
ZWE,1992,1.164571587,5.670009073
ZWE,1993,1.111083874,6.054479138
ZWE,1994,1.017250153,5.989369906
ZWE,1995,0.846894647,6.334637284
ZWE,1996,0.589370528,4.008226727
ZWE,1997,0.6785287,3.723120664
ZWE,1998,0.475433576,5.248531672
ZWE,1999,0.320706384,4.860696063
ZWE,2000,0.562247855,8.521551538
ZWE,2001,1.759024124,8.616482909
ZWE,2002,2.085823824,8.061114775
ZWE,2003,2.905512063,16.32029041
ZWE,2004,7.213314968,20.65367393
ZWE,2005,10.13723352,29.02564372
ZWE,2006,1.717086965,4.916484707
ZWE,2007,1.99117383,5.701269463
ZWE,2008,0.672907672,6.159004476
