ISO,year,gini,income_share_b50,income_share_t10,share_ratio
TKM,2023,0.5966,0.1302,0.4836,3.714285714285714
TKM,2024,0.5966,0.1302,0.4836,3.714285714285714
TUN,1990,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1991,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1992,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1993,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1994,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1995,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1996,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1997,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1998,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,1999,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,2000,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,2001,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,2002,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,2003,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,2004,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,2005,0.6405000000000001,0.1224,0.5681,4.641339869281047
TUN,2006,0.6342,0.1249,0.5604,4.486789431545237
TUN,2007,0.6283000000000001,0.1271,0.5532,4.352478363493313
TUN,2008,0.6226,0.1293,0.5464,4.225831399845321
TUN,2009,0.6173000000000001,0.1314,0.5399,4.108828006088281
TUN,2010,0.6123000000000001,0.1333,0.5338,4.004501125281321
TUN,2011,0.6213000000000001,0.1267,0.5366000000000001,4.235201262825573
TUN,2012,0.6187,0.128,0.53,4.140625
TUN,2013,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2014,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2015,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2016,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2017,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2018,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2019,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2020,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2021,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2022,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2023,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TUN,2024,0.6163000000000001,0.1293,0.5238,4.0510440835266825
TON,1990,0.45,0.2114,0.3616,1.7105014191106904
TON,1991,0.4515,0.2114,0.3647,1.7251655629139073
TON,1992,0.453,0.2113,0.3678,1.7406530998580219
TON,1993,0.4544,0.2113,0.3707,1.7543776620918126
TON,1994,0.4558,0.2112,0.3735,1.7684659090909092
TON,1995,0.4571,0.2112,0.3763,1.7817234848484849
TON,1996,0.4584,0.2112,0.3789,1.794034090909091
TON,1997,0.4596,0.2111,0.3815,1.8072003789673141
TON,1998,0.4608,0.2111,0.384,1.8190431075319753
TON,1999,0.462,0.2111,0.3864,1.8304121269540503
TON,2000,0.4631,0.211,0.3888,1.8426540284360189
TON,2001,0.4719,0.2065,0.3976,1.9254237288135594
TON,2002,0.4805,0.202,0.4061,2.01039603960396
TON,2003,0.489,0.1976,0.4145,2.0976720647773277
TON,2004,0.4972,0.1933,0.4227,2.1867563372995344
TON,2005,0.5052,0.1892,0.4307,2.276427061310782
TON,2006,0.5131,0.1851,0.4385,2.368989735278228
TON,2007,0.5207,0.1811,0.4462,2.4638321369409164
TON,2008,0.5282,0.1772,0.4536,2.559819413092551
TON,2009,0.5356000000000001,0.1734,0.4609,2.6580161476355246
TON,2010,0.5428000000000001,0.1697,0.4681,2.758397171479081
TON,2011,0.5447000000000001,0.1686,0.4701,2.788256227758007
TON,2012,0.5466,0.1676,0.4719,2.8156324582338903
TON,2013,0.5483,0.1667,0.4737,2.841631673665267
TON,2014,0.55,0.1658,0.4754,2.867310012062726
TON,2015,0.5516,0.165,0.477,2.8909090909090907
TON,2016,0.5531,0.1642,0.4786,2.9147381242387334
TON,2017,0.5546,0.1634,0.48,2.937576499388005
TON,2018,0.556,0.1626,0.4815,2.9612546125461257
TON,2019,0.5574,0.1619,0.4828,2.982087708462014
TON,2020,0.5587,0.1612,0.4841,3.003101736972704
TON,2021,0.5587,0.1612,0.4841,3.003101736972704
TON,2022,0.5587,0.1612,0.4841,3.003101736972704
TON,2023,0.5587,0.1612,0.4841,3.003101736972704
TON,2024,0.5587,0.1612,0.4841,3.003101736972704
TUR,1990,0.642,0.1248,0.5736,4.596153846153847
TUR,1991,0.6358,0.1273,0.5665,4.450117831893166
TUR,1992,0.6296,0.1298,0.5595,4.3104776579352855
TUR,1993,0.6234000000000001,0.1322,0.5524,4.178517397881997
TUR,1994,0.6173000000000001,0.1347,0.5454,4.048997772828508
TUR,1995,0.6172000000000001,0.1351,0.5459,4.040710584752036
TUR,1996,0.6171,0.1354,0.5464,4.035450516986706
TUR,1997,0.617,0.1358,0.547,4.027982326951399
TUR,1998,0.6169,0.1362,0.5475,4.0198237885462555
TUR,1999,0.6169,0.1365,0.548,4.014652014652015
TUR,2000,0.6168,0.1369,0.5486,4.007304601899197
TUR,2001,0.6167,0.1373,0.5491,3.9992716678805538
TUR,2002,0.6166,0.1377,0.5496,3.9912854030501093
TUR,2003,0.6082000000000001,0.1418,0.5431,3.8300423131170662
TUR,2004,0.5957,0.1466,0.525,3.581173260572988
TUR,2005,0.5741,0.1556,0.5003000000000001,3.2152956298200523
TUR,2006,0.5588000000000001,0.1644,0.4892,2.9756690997566912
TUR,2007,0.5526,0.1666,0.4809,2.8865546218487395
TUR,2008,0.5617,0.1633,0.4929,3.01837109614207
TUR,2009,0.5794,0.1547,0.5103,3.2986425339366514
TUR,2010,0.5677,0.1625,0.503,3.0953846153846154
TUR,2011,0.5707,0.1608,0.5058,3.145522388059702
TUR,2012,0.5690000000000001,0.1622,0.5053,3.1152897657213314
TUR,2013,0.5569000000000001,0.1694,0.4981,2.9403778040141675
TUR,2014,0.5740000000000001,0.1571,0.5098,3.24506683640993
TUR,2015,0.5799000000000001,0.1546,0.5166000000000001,3.341526520051747
TUR,2016,0.5792,0.1567,0.5166000000000001,3.296745373324825
TUR,2017,0.6183000000000001,0.1325,0.5442,4.107169811320754
TUR,2018,0.6235,0.1309,0.5517000000000001,4.214667685255922
TUR,2019,0.6177,0.1308,0.538,4.113149847094801
TUR,2020,0.5865,0.1536,0.5237,3.409505208333334
TUR,2021,0.5741,0.159,0.5099,3.206918238993711
TUR,2022,0.5949,0.1505,0.5346000000000001,3.5521594684385387
TUR,2023,0.6152000000000001,0.1407,0.5558000000000001,3.9502487562189064
TUR,2024,0.5920000000000001,0.1518,0.5327000000000001,3.509222661396575
TTO,1990,0.682,0.0839,0.5541,6.604290822407628
TTO,1991,0.682,0.0839,0.5541,6.604290822407628
TTO,1992,0.682,0.0839,0.5541,6.604290822407628
TTO,1993,0.682,0.0839,0.5541,6.604290822407628
TTO,1994,0.682,0.0839,0.5541,6.604290822407628
TTO,1995,0.682,0.0839,0.5541,6.604290822407628
TTO,1996,0.682,0.0839,0.5541,6.604290822407628
TTO,1997,0.682,0.0839,0.5541,6.604290822407628
TTO,1998,0.682,0.0839,0.5541,6.604290822407628
TTO,1999,0.682,0.0839,0.5541,6.604290822407628
TTO,2000,0.682,0.0839,0.5541,6.604290822407628
TTO,2001,0.6903,0.0802,0.5641,7.0336658354114725
TTO,2002,0.6885,0.081,0.5619000000000001,6.937037037037038
TTO,2003,0.6848000000000001,0.0848,0.562,6.6273584905660385
TTO,2004,0.6817000000000001,0.0872,0.5588000000000001,6.408256880733946
TTO,2005,0.6794,0.087,0.5548000000000001,6.377011494252875
TTO,2006,0.67490000000000006,0.0904,0.5516,6.101769911504425
TTO,2007,0.6812,0.0892,0.5618000000000001,6.298206278026907
TTO,2008,0.6744,0.0916,0.553,6.037117903930131
TTO,2009,0.6684,0.0933,0.5446,5.837084673097535
TTO,2010,0.6678000000000001,0.0947,0.5455,5.760295670538542
TTO,2011,0.6616000000000001,0.0978,0.5384,5.505112474437627
TTO,2012,0.656,0.1003,0.5325,5.3090727816550345
TTO,2013,0.6594,0.1009,0.5398000000000001,5.349851337958375
TTO,2014,0.6552,0.1025,0.5319,5.189268292682928
TTO,2015,0.6514,0.1031,0.5282,5.123181377303589
TTO,2016,0.6525000000000001,0.1028,0.5295,5.150778210116731
TTO,2017,0.653,0.102,0.5299,5.195098039215687
TTO,2018,0.655,0.1011,0.5327000000000001,5.269040553907024
TTO,2019,0.6523,0.1015,0.5258,5.180295566502463
TTO,2020,0.6739,0.0869,0.5411,6.226697353279632
TTO,2021,0.6609,0.0949,0.5304,5.589041095890411
TTO,2022,0.6502,0.1014,0.5214,5.1420118343195265
TTO,2023,0.6505000000000001,0.1011,0.5212,5.155291790306627
TTO,2024,0.6505000000000001,0.1011,0.5212,5.155291790306627
TUV,1990,0.45,0.2114,0.3616,1.7105014191106904
TUV,1991,0.4515,0.2114,0.3647,1.7251655629139073
TUV,1992,0.453,0.2113,0.3678,1.7406530998580219
TUV,1993,0.4544,0.2113,0.3707,1.7543776620918126
TUV,1994,0.4558,0.2112,0.3735,1.7684659090909092
TUV,1995,0.4571,0.2112,0.3763,1.7817234848484849
TUV,1996,0.4584,0.2112,0.3789,1.794034090909091
TUV,1997,0.4596,0.2111,0.3815,1.8072003789673141
TUV,1998,0.4608,0.2111,0.384,1.8190431075319753
TUV,1999,0.462,0.2111,0.3864,1.8304121269540503
TUV,2000,0.4631,0.211,0.3888,1.8426540284360189
TUV,2001,0.4719,0.2065,0.3976,1.9254237288135594
TUV,2002,0.4805,0.202,0.4061,2.01039603960396
TUV,2003,0.489,0.1976,0.4145,2.0976720647773277
TUV,2004,0.4972,0.1933,0.4227,2.1867563372995344
TUV,2005,0.5052,0.1892,0.4307,2.276427061310782
TUV,2006,0.5131,0.1851,0.4385,2.368989735278228
TUV,2007,0.5207,0.1811,0.4462,2.4638321369409164
TUV,2008,0.5282,0.1772,0.4536,2.559819413092551
TUV,2009,0.5356000000000001,0.1734,0.4609,2.6580161476355246
TUV,2010,0.5428000000000001,0.1697,0.4681,2.758397171479081
TUV,2011,0.5447000000000001,0.1686,0.4701,2.788256227758007
TUV,2012,0.5466,0.1676,0.4719,2.8156324582338903
TUV,2013,0.5483,0.1667,0.4737,2.841631673665267
TUV,2014,0.55,0.1658,0.4754,2.867310012062726
TUV,2015,0.5516,0.165,0.477,2.8909090909090907
TUV,2016,0.5531,0.1642,0.4786,2.9147381242387334
TUV,2017,0.5546,0.1634,0.48,2.937576499388005
TUV,2018,0.556,0.1626,0.4815,2.9612546125461257
TUV,2019,0.5574,0.1619,0.4828,2.982087708462014
TUV,2020,0.5587,0.1612,0.4841,3.003101736972704
TUV,2021,0.5587,0.1612,0.4841,3.003101736972704
TUV,2022,0.5587,0.1612,0.4841,3.003101736972704
TUV,2023,0.5587,0.1612,0.4841,3.003101736972704
TUV,2024,0.5587,0.1612,0.4841,3.003101736972704
TWN,1990,0.502,0.1672,0.369,2.2069377990430623
TWN,1991,0.5065000000000001,0.1654,0.3744,2.26360338573156
TWN,1992,0.5001,0.1676,0.3658,2.1825775656324584
TWN,1993,0.5071,0.161,0.3655,2.2701863354037264
TWN,1994,0.516,0.1587,0.3793,2.3900441083805926
TWN,1995,0.5234,0.1547,0.3862,2.4964447317388494
TWN,1996,0.5278,0.1491,0.3823,2.5640509725016765
TWN,1997,0.5333,0.1464,0.3878,2.6489071038251364
TWN,1998,0.5432,0.1414,0.3972,2.809052333804809
TWN,1999,0.5486,0.1393,0.4042,2.901651112706389
TWN,2000,0.562,0.1327,0.4171,3.14318010550113
TWN,2001,0.5875,0.1195,0.439,3.673640167364017
TWN,2002,0.5872,0.1189,0.4376,3.68040370058873
TWN,2003,0.602,0.1138,0.4569,4.014938488576449
TWN,2004,0.6025,0.1142,0.4599,4.027145359019264
TWN,2005,0.6137,0.1065,0.4654,4.369953051643193
TWN,2006,0.614,0.104,0.4606,4.4288461538461545
TWN,2007,0.6179,0.1029,0.4666,4.534499514091351
TWN,2008,0.6033000000000001,0.1083,0.4479,4.135734072022161
TWN,2009,0.6048,0.1118,0.4597,4.111806797853309
TWN,2010,0.6235,0.1043,0.4817,4.618408437200383
TWN,2011,0.6167,0.1065,0.4727,4.43849765258216
TWN,2012,0.6078,0.1131,0.4687,4.144120247568523
TWN,2013,0.6064,0.1145,0.4698,4.103056768558952
TWN,2014,0.6236,0.109,0.492,4.513761467889908
TWN,2015,0.6071000000000001,0.1148,0.4722,4.113240418118467
TWN,2016,0.6197,0.111,0.49,4.414414414414415
TWN,2017,0.6052000000000001,0.1199,0.4801,4.004170141784821
TWN,2018,0.6052000000000001,0.1199,0.4801,4.004170141784821
TWN,2019,0.6052000000000001,0.1199,0.4801,4.004170141784821
TWN,2020,0.6052000000000001,0.1199,0.4801,4.004170141784821
TWN,2021,0.6052000000000001,0.1199,0.4801,4.004170141784821
TWN,2022,0.6079,0.1179,0.4812,4.081424936386768
TWN,2023,0.6079,0.1179,0.4812,4.081424936386768
TWN,2024,0.6079,0.1179,0.4812,4.081424936386768
TZA,1990,0.5279,0.1685,0.4258,2.52700296735905
TZA,1991,0.5279,0.1685,0.4258,2.52700296735905
TZA,1992,0.5302,0.1673,0.4283,2.5600717274357443
TZA,1993,0.5325,0.166,0.4309,2.59578313253012
TZA,1994,0.5348,0.1648,0.4334,2.629854368932039
TZA,1995,0.5372,0.1635,0.4359,2.6660550458715595
TZA,1996,0.5395,0.1622,0.4384,2.7028360049321822
TZA,1997,0.5418000000000001,0.161,0.441,2.7391304347826084
TZA,1998,0.5441,0.1597,0.4435,2.7770820288040072
TZA,1999,0.5464,0.1585,0.446,2.813880126182965
TZA,2000,0.5487000000000001,0.1572,0.4485,2.8530534351145036
TZA,2001,0.5537000000000001,0.1552,0.4543,2.927190721649484
TZA,2002,0.5586,0.1532,0.4602,3.003916449086162
TZA,2003,0.5635,0.1512,0.466,3.0820105820105823
TZA,2004,0.5684,0.1492,0.4718,3.1621983914209113
TZA,2005,0.5733,0.1472,0.4776,3.2445652173913047
TZA,2006,0.5782,0.1452,0.4834,3.329201101928375
TZA,2007,0.5832,0.1432,0.4892,3.416201117318436
TZA,2008,0.5792,0.1459,0.4872,3.339273474982865
TZA,2009,0.5753,0.1486,0.4851,3.264468371467025
TZA,2010,0.5714,0.1513,0.483,3.192333113020489
TZA,2011,0.5675,0.154,0.481,3.123376623376623
TZA,2012,0.5718,0.1518,0.4853,3.1969696969696972
TZA,2013,0.5761000000000001,0.1496,0.4896,3.2727272727272725
TZA,2014,0.5804,0.1475,0.4940000000000001,3.3491525423728823
TZA,2015,0.5847,0.1453,0.4983,3.429456297315898
TZA,2016,0.5891000000000001,0.1431,0.5026,3.512229210342418
TZA,2017,0.5934,0.1409,0.5069,3.597586941092974
TZA,2018,0.5934,0.1409,0.5069,3.597586941092974
TZA,2019,0.5934,0.1409,0.5069,3.597586941092974
TZA,2020,0.5934,0.1409,0.5069,3.597586941092974
TZA,2021,0.5934,0.1409,0.5069,3.597586941092974
TZA,2022,0.5934,0.1409,0.5069,3.597586941092974
TZA,2023,0.5934,0.1409,0.5069,3.597586941092974
TZA,2024,0.5934,0.1409,0.5069,3.597586941092974
UKR,1990,0.3092,0.2947,0.2358,0.8001357312521208
UKR,1991,0.3923,0.2449,0.305,1.245406288280931
UKR,1992,0.4753,0.195,0.3743,1.9194871794871795
UKR,1993,0.475,0.1965,0.3799,1.9333333333333333
UKR,1994,0.4824,0.1941,0.3895,2.0066975785677488
UKR,1995,0.5096,0.1813,0.4168,2.2989520132377277
UKR,1996,0.4474,0.2175,0.369,1.696551724137931
UKR,1997,0.4175,0.2341,0.3451,1.4741563434429732
UKR,1998,0.376,0.2578,0.3129,1.213731574864236
UKR,1999,0.3578,0.2672,0.297,1.1115269461077844
UKR,2000,0.3801,0.2536,0.3121,1.2306782334384858
UKR,2001,0.408,0.2366,0.3313,1.4002535925612847
UKR,2002,0.4081,0.2364,0.3308,1.3993231810490694
UKR,2003,0.4181,0.2319,0.3417,1.4734799482535577
UKR,2004,0.4323,0.2224,0.3489,1.568794964028777
UKR,2005,0.412,0.234,0.3338,1.4264957264957263
UKR,2006,0.4253,0.2285,0.3489,1.5269146608315098
UKR,2007,0.4047,0.239,0.3294,1.378242677824268
UKR,2008,0.3945,0.245,0.3228,1.3175510204081633
UKR,2009,0.3678,0.2612,0.304,1.1638591117917305
UKR,2010,0.3485,0.2733,0.2916,1.0669593852908892
UKR,2011,0.3456,0.2748,0.2891,1.052037845705968
UKR,2012,0.3239,0.2873,0.2724,0.948137835015663
UKR,2013,0.3195,0.2924,0.2744,0.9384404924760601
UKR,2014,0.3437,0.277,0.2894,1.0447653429602888
UKR,2015,0.3686,0.2624,0.3088,1.1768292682926829
UKR,2016,0.3884,0.2504,0.3218,1.285143769968051
UKR,2017,0.386,0.2511,0.3184,1.268020708880924
UKR,2018,0.3787,0.2562,0.3163,1.2345823575331774
UKR,2019,0.3828,0.254,0.3188,1.2551181102362203
UKR,2020,0.3828,0.254,0.3188,1.2551181102362203
UKR,2021,0.3828,0.254,0.3188,1.2551181102362203
UKR,2022,0.3828,0.254,0.3188,1.2551181102362203
UKR,2023,0.3828,0.254,0.3188,1.2551181102362203
UKR,2024,0.3828,0.254,0.3188,1.2551181102362203
UGA,1990,0.607,0.1282,0.5072,3.956318252730109
UGA,1991,0.6045,0.1328,0.5109,3.8471385542168677
UGA,1992,0.602,0.1373,0.5147,3.748725418790969
UGA,1993,0.5949,0.1401,0.5066,3.6159885795860105
UGA,1994,0.5878,0.1428,0.4986,3.4915966386554618
UGA,1995,0.5807,0.1455,0.4905,3.3711340206185567
UGA,1996,0.5736,0.1483,0.4824,3.2528658125421446
UGA,1997,0.5868,0.1425,0.4971,3.4884210526315793
UGA,1998,0.6001000000000001,0.1367,0.5118,3.7439648866130217
UGA,1999,0.6133000000000001,0.1308,0.5265000000000001,4.025229357798166
UGA,2000,0.6217,0.1279,0.537,4.19859265050821
UGA,2001,0.6302,0.125,0.5476,4.3808
UGA,2002,0.6386000000000001,0.122,0.5581,4.574590163934427
UGA,2003,0.6291,0.1249,0.5452,4.365092073658928
UGA,2004,0.6196,0.1278,0.5324,4.165884194053208
UGA,2005,0.6101,0.1306,0.5196000000000001,3.9785604900459424
UGA,2006,0.6136,0.1296,0.5252,4.052469135802469
UGA,2007,0.6172000000000001,0.1286,0.5308,4.127527216174184
UGA,2008,0.6207,0.1276,0.5364,4.2037617554858935
UGA,2009,0.6243000000000001,0.1266,0.542,4.281200631911533
UGA,2010,0.6129,0.1311,0.5275000000000001,4.023646071700992
UGA,2011,0.6014,0.1355,0.513,3.7859778597785976
UGA,2012,0.5900000000000001,0.14,0.4985,3.5607142857142855
UGA,2013,0.5943,0.1378,0.5026,3.647314949201742
UGA,2014,0.5986,0.1356,0.5066,3.7359882005899707
UGA,2015,0.603,0.1334,0.5107,3.8283358320839587
UGA,2016,0.6073000000000001,0.1312,0.5148,3.923780487804878
UGA,2017,0.6092000000000001,0.1313,0.5181,3.945925361766946
UGA,2018,0.6112000000000001,0.1314,0.5215000000000001,3.9687975646879767
UGA,2019,0.6132000000000001,0.1315,0.5248,3.990874524714829
UGA,2020,0.6132000000000001,0.1315,0.5248,3.990874524714829
UGA,2021,0.6132000000000001,0.1315,0.5248,3.990874524714829
UGA,2022,0.6132000000000001,0.1315,0.5248,3.990874524714829
UGA,2023,0.6132000000000001,0.1315,0.5248,3.990874524714829
UGA,2024,0.6132000000000001,0.1315,0.5248,3.990874524714829
USA,1990,0.5126000000000001,0.1685,0.3876,2.3002967359050444
USA,1991,0.5114000000000001,0.1671,0.3832,2.2932375822860562
USA,1992,0.5236000000000001,0.16,0.3941,2.463125
USA,1993,0.5211,0.1611,0.391,2.4270639354438237
USA,1994,0.5201,0.1617,0.3913,2.41991341991342
USA,1995,0.5284,0.1574,0.399,2.5349428208386278
USA,1996,0.5356000000000001,0.1547,0.408,2.6373626373626373
USA,1997,0.5418000000000001,0.1524,0.4155,2.726377952755905
USA,1998,0.5433,0.1528,0.4192,2.7434554973821994
USA,1999,0.5467000000000001,0.1514,0.4228,2.792602377807133
USA,2000,0.5501,0.1506,0.4273,2.837317397078353
USA,2001,0.5438000000000001,0.15310000000000001,0.4194,2.739386022207707
USA,2002,0.5402,0.154,0.4149,2.694155844155844
USA,2003,0.544,0.1509,0.4164,2.7594433399602383
USA,2004,0.551,0.1478,0.4242,2.870094722598106
USA,2005,0.5616,0.1432,0.4359,3.0439944134078214
USA,2006,0.5678000000000001,0.1408,0.4429,3.145596590909091
USA,2007,0.5645,0.1431,0.4404,3.0775681341719077
USA,2008,0.5624,0.1429,0.4356,3.048285514345696
USA,2009,0.557,0.1425,0.4245,2.978947368421053
USA,2010,0.5675,0.1387,0.4381,3.158615717375631
USA,2011,0.5731,0.1356,0.4426,3.2640117994100293
USA,2012,0.5840000000000001,0.1315,0.4559,3.4669201520912547
USA,2013,0.5773,0.1345,0.449,3.3382899628252787
USA,2014,0.5841000000000001,0.1314,0.4558,3.468797564687976
USA,2015,0.5831000000000001,0.1321,0.455,3.4443603330809993
USA,2016,0.5851000000000001,0.1295,0.4536,3.5027027027027025
USA,2017,0.5805,0.1348,0.4546,3.3724035608308607
USA,2018,0.5836,0.1334,0.4581,3.434032983508246
USA,2019,0.5805,0.1358,0.4567,3.3630338733431517
USA,2020,0.5739000000000001,0.137,0.4461,3.2562043795620434
USA,2021,0.5831000000000001,0.1346,0.4607,3.422734026745914
USA,2022,0.5883,0.1334,0.4686,3.5127436281859072
USA,2023,0.5869,0.1344,0.4676,3.479166666666667
USA,2024,0.5869,0.1344,0.4676,3.479166666666667
URY,1990,0.5953,0.1361,0.4842,3.5576781778104336
URY,1991,0.5953,0.1361,0.4842,3.5576781778104336
URY,1992,0.5953,0.1361,0.4842,3.5576781778104336
URY,1993,0.5953,0.1361,0.4842,3.5576781778104336
URY,1994,0.5953,0.1361,0.4842,3.5576781778104336
URY,1995,0.5953,0.1361,0.4842,3.5576781778104336
URY,1996,0.5953,0.1361,0.4842,3.5576781778104336
URY,1997,0.5953,0.1361,0.4842,3.5576781778104336
URY,1998,0.5953,0.1361,0.4842,3.5576781778104336
URY,1999,0.5953,0.1361,0.4842,3.5576781778104336
URY,2000,0.5953,0.1361,0.4842,3.5576781778104336
URY,2001,0.6125,0.1303,0.5045000000000001,3.8718342287029937
URY,2002,0.6095,0.1294,0.4965,3.8369397217928904
URY,2003,0.6241,0.1237,0.5128,4.145513338722717
URY,2004,0.6154000000000001,0.1259,0.5022,3.9888800635424935
URY,2005,0.6042000000000001,0.1296,0.489,3.7731481481481484
URY,2006,0.6071000000000001,0.1296,0.4931,3.804783950617284
URY,2007,0.61,0.1296,0.4972,3.8364197530864197
URY,2008,0.6043000000000001,0.134,0.4968,3.707462686567164
URY,2009,0.5910000000000001,0.14,0.4807,3.4335714285714283
URY,2010,0.5778,0.1463,0.4685,3.202323991797676
URY,2011,0.5587,0.1559,0.4499,2.885824246311738
URY,2012,0.5428000000000001,0.1609,0.4293,2.668116842759478
URY,2013,0.5431,0.1647,0.4389,2.6648451730418943
URY,2014,0.5446,0.1619,0.4332,2.6757257566399013
URY,2015,0.5512,0.1597,0.443,2.773951158422041
URY,2016,0.5578000000000001,0.1551,0.446,2.875564152159897
URY,2017,0.5644,0.1526,0.4551,2.9823066841415464
URY,2018,0.5690000000000001,0.1503,0.4607,3.065202927478377
URY,2019,0.5649000000000001,0.1509,0.452,2.9953611663353215
URY,2020,0.5681,0.1469,0.4504,3.0660313138189244
URY,2021,0.5748,0.1447,0.459,3.172080165860401
URY,2022,0.5583,0.1525,0.443,2.9049180327868855
URY,2023,0.5794,0.1449,0.4655,3.21256038647343
URY,2024,0.5794,0.1449,0.4655,3.21256038647343
UZB,1990,0.3092,0.2947,0.2358,0.8001357312521208
UZB,1991,0.346,0.2732,0.2664,0.9751098096632504
UZB,1992,0.3827,0.2516,0.297,1.1804451510333862
UZB,1993,0.4195,0.2301,0.3276,1.423728813559322
UZB,1994,0.4562,0.2086,0.3582,1.7171620325982742
UZB,1995,0.4929,0.187,0.3888,2.079144385026738
UZB,1996,0.5296000000000001,0.1655,0.4194,2.5341389728096675
UZB,1997,0.5663,0.144,0.45,3.1250000000000004
UZB,1998,0.6034,0.1224,0.4806,3.9264705882352944
UZB,1999,0.5769000000000001,0.1399,0.4644,3.3195139385275194
UZB,2000,0.5508000000000001,0.1572,0.4485,2.8530534351145036
UZB,2001,0.543,0.1628,0.4447,2.7315724815724813
UZB,2002,0.5349,0.1686,0.4406,2.6132858837485173
UZB,2003,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2004,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2005,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2006,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2007,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2008,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2009,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2010,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2011,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2012,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2013,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2014,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2015,0.5488000000000001,0.1589,0.4482,2.820641913152926
UZB,2016,0.5441,0.1619,0.4453,2.750463248919086
UZB,2017,0.5498000000000001,0.1583,0.4488,2.8351231838281743
UZB,2018,0.5498000000000001,0.1583,0.4488,2.8351231838281743
UZB,2019,0.5498000000000001,0.1583,0.4488,2.8351231838281743
UZB,2020,0.5498000000000001,0.1583,0.4488,2.8351231838281743
