ISO3,year,FHI_pr,FHI_cl,FHI_status
KHM,2014,6,5,NF
KHM,2015,6,5,NF
KHM,2016,6,5,NF
KHM,2017,6,5,NF
KHM,2018,6,5,NF
KHM,2019,7,5,NF
KHM,2020,7,5,NF
KHM,2021,7,5,NF
KHM,2022,7,5,NF
KHM,2023,7,5,NF
KHM,2024,7,5,NF
CMR,1990,6,6,NF
CMR,1991,6,6,NF
CMR,1992,6,5,NF
CMR,1993,6,5,NF
CMR,1994,6,5,NF
CMR,1995,7,5,NF
CMR,1996,7,5,NF
CMR,1997,7,5,NF
CMR,1998,7,5,NF
CMR,1999,7,6,NF
CMR,2000,7,6,NF
CMR,2001,6,6,NF
CMR,2002,6,6,NF
CMR,2003,6,6,NF
CMR,2004,6,6,NF
CMR,2005,NF,6,6
CMR,2006,6,6,NF
CMR,2007,6,6,NF
CMR,2008,6,6,NF
CMR,2009,6,6,NF
CMR,2010,6,6,NF
CMR,2011,6,6,NF
CMR,2012,6,6,NF
CMR,2013,6,6,NF
CMR,2014,6,6,NF
CMR,2015,6,6,NF
CMR,2016,6,6,NF
CMR,2017,6,6,NF
CMR,2018,6,6,NF
CMR,2019,6,6,NF
CMR,2020,6,6,NF
CMR,2021,6,6,NF
CMR,2022,6,6,NF
CMR,2023,6,6,NF
CMR,2024,6,6,NF
CAN,1990,1,1,F
CAN,1991,1,1,F
CAN,1992,1,1,F
CAN,1993,1,1,F
CAN,1994,1,1,F
CAN,1995,1,1,F
CAN,1996,1,1,F
CAN,1997,1,1,F
CAN,1998,1,1,F
CAN,1999,1,1,F
CAN,2000,1,1,F
CAN,2001,1,1,F
CAN,2002,1,1,F
CAN,2003,1,1,F
CAN,2004,1,1,F
CAN,2005,F,1,1
CAN,2006,1,1,F
CAN,2007,1,1,F
CAN,2008,1,1,F
CAN,2009,1,1,F
CAN,2010,1,1,F
CAN,2011,1,1,F
CAN,2012,1,1,F
CAN,2013,1,1,F
CAN,2014,1,1,F
CAN,2015,1,1,F
CAN,2016,1,1,F
CAN,2017,1,1,F
CAN,2018,1,1,F
CAN,2019,1,1,F
CAN,2020,1,1,F
CAN,2021,1,1,F
CAN,2022,1,1,F
CAN,2023,1,1,F
CAN,2024,1,1,F
CAF,1990,6,5,NF
CAF,1991,6,5,PF
CAF,1992,6,5,PF
CAF,1993,3,4,PF
CAF,1994,3,4,PF
CAF,1995,3,4,PF
CAF,1996,3,5,PF
CAF,1997,3,5,PF
CAF,1998,3,4,PF
CAF,1999,3,4,PF
CAF,2000,3,4,PF
CAF,2001,5,5,PF
CAF,2002,5,5,PF
CAF,2003,7,5,NF
CAF,2004,6,5,NF
CAF,2005,PF,5,4
CAF,2006,5,4,PF
CAF,2007,5,5,PF
CAF,2008,5,5,PF
CAF,2009,5,5,PF
CAF,2010,5,5,PF
CAF,2011,5,5,PF
CAF,2012,5,5,PF
CAF,2013,7,7,NF
CAF,2014,7,7,NF
CAF,2015,7,7,NF
CAF,2016,7,7,NF
CAF,2017,7,7,NF
CAF,2018,7,7,NF
CAF,2019,7,7,NF
CAF,2020,7,7,NF
CAF,2021,7,7,NF
CAF,2022,7,7,NF
CAF,2023,7,7,NF
CAF,2024,7,7,NF
TCD,1990,7,6,NF
TCD,1991,6,6,NF
TCD,1992,6,6,NF
TCD,1993,6,5,NF
TCD,1994,6,5,NF
TCD,1995,6,5,NF
TCD,1996,6,5,NF
TCD,1997,6,5,NF
TCD,1998,6,4,NF
TCD,1999,6,5,NF
TCD,2000,6,5,NF
TCD,2001,6,5,NF
TCD,2002,6,5,NF
TCD,2003,6,5,NF
TCD,2004,6,5,NF
TCD,2005,NF,6,5
TCD,2006,6,6,NF
TCD,2007,7,6,NF
TCD,2008,7,6,NF
TCD,2009,7,6,NF
TCD,2010,7,6,NF
TCD,2011,7,6,NF
TCD,2012,7,6,NF
TCD,2013,7,6,NF
TCD,2014,7,6,NF
TCD,2015,7,6,NF
TCD,2016,7,6,NF
TCD,2017,7,6,NF
TCD,2018,7,6,NF
TCD,2019,7,6,NF
TCD,2020,7,6,NF
TCD,2021,7,6,NF
TCD,2022,7,6,NF
TCD,2023,7,6,NF
TCD,2024,7,6,NF
CHL,1990,2,2,F
CHL,1991,2,2,F
CHL,1992,2,2,F
CHL,1993,2,2,F
CHL,1994,2,2,F
CHL,1995,2,2,F
CHL,1996,2,2,F
CHL,1997,2,2,F
CHL,1998,3,2,F
CHL,1999,2,2,F
CHL,2000,2,2,F
CHL,2001,2,2,F
CHL,2002,2,1,F
CHL,2003,1,1,F
CHL,2004,1,1,F
CHL,2005,F,1,1
CHL,2006,1,1,F
CHL,2007,1,1,F
CHL,2008,1,1,F
CHL,2009,1,1,F
CHL,2010,1,1,F
CHL,2011,1,1,F
CHL,2012,1,1,F
CHL,2013,1,1,F
CHL,2014,1,1,F
CHL,2015,1,1,F
CHL,2016,1,1,F
CHL,2017,1,1,F
CHL,2018,1,1,F
CHL,2019,1,2,F
CHL,2020,1,1,F
CHL,2021,1,1,F
CHL,2022,1,1,F
CHL,2023,1,1,F
CHL,2024,1,1,F
CHN,1990,7,7,NF
CHN,1991,7,7,NF
CHN,1992,7,7,NF
CHN,1993,7,7,NF
CHN,1994,7,7,NF
CHN,1995,7,7,NF
CHN,1996,7,7,NF
CHN,1997,7,7,NF
CHN,1998,7,6,NF
CHN,1999,7,6,NF
CHN,2000,7,6,NF
CHN,2001,7,6,NF
CHN,2002,7,6,NF
CHN,2003,7,6,NF
CHN,2004,7,6,NF
CHN,2005,NF,7,6
CHN,2006,7,6,NF
CHN,2007,7,6,NF
CHN,2008,7,6,NF
CHN,2009,7,6,NF
CHN,2010,7,6,NF
CHN,2011,7,6,NF
CHN,2012,7,6,NF
CHN,2013,7,6,NF
CHN,2014,7,6,NF
CHN,2015,7,6,NF
CHN,2016,7,6,NF
CHN,2017,7,6,NF
CHN,2018,7,6,NF
CHN,2019,7,6,NF
CHN,2020,7,6,NF
CHN,2021,7,6,NF
CHN,2022,7,6,NF
CHN,2023,7,6,NF
CHN,2024,7,6,NF
COL,1990,3,4,PF
COL,1991,2,4,PF
COL,1992,2,4,PF
COL,1993,2,4,PF
COL,1994,3,4,PF
COL,1995,4,4,PF
COL,1996,4,4,PF
COL,1997,4,4,PF
COL,1998,3,4,PF
COL,1999,4,4,PF
COL,2000,4,4,PF
COL,2001,4,4,PF
COL,2002,4,4,PF
COL,2003,4,4,PF
COL,2004,4,4,PF
COL,2005,PF,3,3
COL,2006,3,3,PF
COL,2007,3,3,PF
COL,2008,3,4,PF
COL,2009,3,4,PF
COL,2010,3,4,PF
COL,2011,3,4,PF
COL,2012,3,4,PF
COL,2013,3,4,PF
COL,2014,3,4,PF
COL,2015,3,4,PF
COL,2016,3,3,PF
COL,2017,3,3,PF
COL,2018,3,3,PF
COL,2019,3,3,PF
COL,2020,3,3,PF
COL,2021,3,3,PF
COL,2022,2,3,F
COL,2023,2,3,F
COL,2024,2,3,F
COM,1990,5,5,PF
COM,1991,4,3,PF
COM,1992,4,2,PF
COM,1993,4,4,PF
COM,1994,4,4,PF
COM,1995,4,4,PF
COM,1996,4,4,PF
COM,1997,5,4,PF
COM,1998,5,4,PF
COM,1999,6,4,PF
COM,2000,6,4,PF
COM,2001,6,4,PF
COM,2002,5,4,PF
COM,2003,5,4,PF
COM,2004,4,4,PF
COM,2005,PF,4,4
COM,2006,3,4,PF
COM,2007,4,4,PF
COM,2008,3,4,PF
COM,2009,3,4,PF
COM,2010,3,4,PF
COM,2011,3,4,PF
COM,2012,3,4,PF
COM,2013,3,4,PF
COM,2014,3,4,PF
COM,2015,3,4,PF
COM,2016,3,4,PF
COM,2017,3,4,PF
COM,2018,4,4,PF
COM,2019,4,4,PF
COM,2020,5,4,PF
COM,2021,5,4,PF
COM,2022,5,4,PF
COM,2023,5,4,PF
COM,2024,5,4,PF
COG,1990,6,6,NF
COG,1991,6,4,PF
COG,1992,3,3,PF
COG,1993,3,3,PF
COG,1994,4,4,PF
COG,1995,4,4,PF
COG,1996,4,4,PF
COG,1997,7,5,NF
COG,1998,7,5,NF
COG,1999,6,5,NF
COG,2000,6,4,PF
COG,2001,5,4,PF
COG,2002,6,4,PF
COG,2003,5,4,PF
COG,2004,5,4,PF
COG,2005,PF,5,5
COG,2006,6,5,NF
COG,2007,6,5,NF
COG,2008,6,5,NF
COG,2009,6,5,NF
COG,2010,6,5,NF
COG,2011,6,5,NF
COG,2012,6,5,NF
COG,2013,6,5,NF
COG,2014,6,5,NF
COG,2015,6,5,NF
COG,2016,7,5,NF
COG,2017,7,5,NF
COG,2018,7,5,NF
COG,2019,7,5,NF
COG,2020,7,5,NF
COG,2021,7,6,NF
COG,2022,7,6,NF
COG,2023,7,6,NF
COG,2024,7,6,NF
COD,1990,6,6,NF
COD,1991,6,5,NF
COD,1992,6,5,NF
COD,1993,7,6,NF
COD,1994,7,6,NF
COD,1995,7,6,NF
COD,1996,7,6,NF
COD,1997,7,6,NF
COD,1998,7,6,NF
COD,1999,7,6,NF
COD,2000,7,6,NF
COD,2001,6,6,NF
COD,2002,6,6,NF
COD,2003,6,6,NF
COD,2004,6,6,NF
COD,2005,NF,6,6
COD,2006,5,6,NF
COD,2007,5,6,NF
COD,2008,6,6,NF
COD,2009,6,6,NF
COD,2010,6,6,NF
COD,2011,6,6,NF
COD,2012,6,6,NF
COD,2013,6,6,NF
COD,2014,6,6,NF
COD,2015,6,6,NF
COD,2016,7,6,NF
COD,2017,7,6,NF
COD,2018,7,6,NF
COD,2019,7,6,NF
COD,2020,7,6,NF
COD,2021,7,6,NF
COD,2022,7,6,NF
COD,2023,7,6,NF
COD,2024,7,6,NF
CRI,1990,1,1,F
CRI,1991,1,1,F
CRI,1992,1,1,F
CRI,1993,1,2,F
CRI,1994,1,2,F
CRI,1995,1,2,F
CRI,1996,1,2,F
CRI,1997,1,2,F
CRI,1998,1,2,F
CRI,1999,1,2,F
CRI,2000,1,2,F
CRI,2001,1,2,F
CRI,2002,1,2,F
CRI,2003,1,2,F
CRI,2004,1,1,F
CRI,2005,F,1,1
CRI,2006,1,1,F
CRI,2007,1,1,F
CRI,2008,1,1,F
CRI,2009,1,1,F
CRI,2010,1,1,F
CRI,2011,1,1,F
CRI,2012,1,1,F
CRI,2013,1,1,F
CRI,2014,1,1,F
CRI,2015,1,1,F
CRI,2016,1,1,F
CRI,2017,1,1,F
CRI,2018,1,1,F
CRI,2019,1,1,F
CRI,2020,1,1,F
CRI,2021,1,1,F
CRI,2022,1,1,F
CRI,2023,1,1,F
CRI,2024,1,1,F
CIV,1990,6,4,PF
CIV,1991,6,4,PF
CIV,1992,6,4,PF
CIV,1993,6,5,NF
CIV,1994,6,5,NF
CIV,1995,6,5,NF
CIV,1996,6,5,NF
CIV,1997,6,4,NF
CIV,1998,6,4,NF
CIV,1999,6,5,PF
CIV,2000,6,5,PF
CIV,2001,5,4,PF
CIV,2002,6,6,NF
CIV,2003,6,5,NF
CIV,2004,6,6,NF
CIV,2005,NF,6,6
CIV,2006,7,6,NF
CIV,2007,7,5,NF
CIV,2008,6,5,NF
CIV,2009,6,5,NF
CIV,2010,7,6,NF
CIV,2011,6,6,NF
CIV,2012,5,5,PF
CIV,2013,5,4,PF
CIV,2014,5,4,PF
CIV,2015,4,4,PF
CIV,2016,4,4,PF
CIV,2017,4,4,PF
CIV,2018,4,4,PF
CIV,2019,4,4,PF
CIV,2020,5,4,PF
CIV,2021,4,4,PF
CIV,2022,4,4,PF
CIV,2023,4,4,PF
CIV,2024,4,4,PF
HRV,1991,3,4,PF
HRV,1992,4,4,PF
HRV,1993,4,4,PF
HRV,1994,4,4,PF
HRV,1995,4,4,PF
HRV,1996,4,4,PF
HRV,1997,4,4,PF
HRV,1998,4,4,PF
HRV,1999,4,4,PF
HRV,2000,2,3,F
HRV,2001,2,2,F
HRV,2002,2,2,F
HRV,2003,2,2,F
HRV,2004,2,2,F
HRV,2005,F,2,2
HRV,2006,2,2,F
HRV,2007,2,2,F
HRV,2008,2,2,F
HRV,2009,1,2,F
HRV,2010,1,2,F
HRV,2011,1,2,F
HRV,2012,1,2,F
HRV,2013,1,2,F
HRV,2014,1,2,F
HRV,2015,1,2,F
HRV,2016,1,2,F
HRV,2017,1,2,F
HRV,2018,1,2,F
HRV,2019,1,2,F
HRV,2020,1,2,F
HRV,2021,1,2,F
HRV,2022,2,2,F
HRV,2023,2,2,F
HRV,2024,2,2,F
CUB,1990,7,7,NF
CUB,1991,7,7,NF
CUB,1992,7,7,NF
CUB,1993,7,7,NF
CUB,1994,7,7,NF
CUB,1995,7,7,NF
CUB,1996,7,7,NF
CUB,1997,7,7,NF
CUB,1998,7,7,NF
CUB,1999,7,7,NF
CUB,2000,7,7,NF
CUB,2001,7,7,NF
CUB,2002,7,7,NF
CUB,2003,7,7,NF
CUB,2004,7,7,NF
CUB,2005,NF,7,7
CUB,2006,7,7,NF
CUB,2007,7,7,NF
CUB,2008,7,6,NF
CUB,2009,7,6,NF
CUB,2010,7,6,NF
CUB,2011,7,6,NF
CUB,2012,7,6,NF
CUB,2013,7,6,NF
CUB,2014,7,6,NF
CUB,2015,7,6,NF
CUB,2016,7,6,NF
CUB,2017,7,6,NF
CUB,2018,7,6,NF
CUB,2019,7,6,NF
CUB,2020,7,6,NF
CUB,2021,7,6,NF
CUB,2022,7,6,NF
CUB,2023,7,6,NF
CUB,2024,7,6,NF
CYP,1990,1,1,F
CYP,1991,1,1,F
CYP,1992,1,1,F
CYP,1993,1,1,F
CYP,1994,1,1,F
CYP,1995,1,1,F
CYP,1996,1,1,F
CYP,1997,1,1,F
CYP,1998,1,1,F
CYP,1999,1,1,F
CYP,2000,1,1,F
CYP,2001,1,1,F
CYP,2002,1,1,F
CYP,2003,1,1,F
CYP,2004,1,1,F
CYP,2005,F,1,1
CYP,2006,1,1,F
CYP,2007,1,1,F
CYP,2008,1,1,F
CYP,2009,1,1,F
CYP,2010,1,1,F
CYP,2011,1,1,F
CYP,2012,1,1,F
CYP,2013,1,1,F
CYP,2014,1,1,F
CYP,2015,1,1,F
CYP,2016,1,1,F
CYP,2017,1,1,F
CYP,2018,1,1,F
CYP,2019,1,1,F
CYP,2020,1,1,F
CYP,2021,1,1,F
CYP,2022,1,1,F
CYP,2023,1,1,F
CYP,2024,1,1,F
CZE,1993,1,2,F
CZE,1994,1,2,F
CZE,1995,1,2,F
CZE,1996,1,2,F
CZE,1997,1,2,F
CZE,1998,1,2,F
CZE,1999,1,2,F
CZE,2000,1,2,F
CZE,2001,1,2,F
CZE,2002,1,2,F
CZE,2003,1,2,F
CZE,2004,1,1,F
CZE,2005,F,1,1
CZE,2006,1,1,F
CZE,2007,1,1,F
CZE,2008,1,1,F
CZE,2009,1,1,F
CZE,2010,1,1,F
CZE,2011,1,1,F
CZE,2012,1,1,F
CZE,2013,1,1,F
CZE,2014,1,1,F
CZE,2015,1,1,F
CZE,2016,1,1,F
CZE,2017,1,1,F
CZE,2018,1,1,F
CZE,2019,1,1,F
CZE,2020,1,1,F
CZE,2021,1,1,F
CZE,2022,1,1,F
CZE,2023,1,1,F
CZE,2024,1,1,F
DNK,1990,1,1,F
DNK,1991,1,1,F
DNK,1992,1,1,F
DNK,1993,1,1,F
DNK,1994,1,1,F
DNK,1995,1,1,F
DNK,1996,1,1,F
DNK,1997,1,1,F
DNK,1998,1,1,F
DNK,1999,1,1,F
DNK,2000,1,1,F
DNK,2001,1,1,F
DNK,2002,1,1,F
DNK,2003,1,1,F
DNK,2004,1,1,F
DNK,2005,F,1,1
DNK,2006,1,1,F
DNK,2007,1,1,F
DNK,2008,1,1,F
DNK,2009,1,1,F
DNK,2010,1,1,F
DNK,2011,1,1,F
DNK,2012,1,1,F
DNK,2013,1,1,F
DNK,2014,1,1,F
DNK,2015,1,1,F
DNK,2016,1,1,F
DNK,2017,1,1,F
DNK,2018,1,1,F
DNK,2019,1,1,F
DNK,2020,1,1,F
DNK,2021,1,1,F
DNK,2022,1,1,F
DNK,2023,1,1,F
DNK,2024,1,1,F
DJI,1990,6,5,NF
DJI,1991,6,5,NF
DJI,1992,6,6,NF
DJI,1993,6,6,NF
DJI,1994,6,6,NF
DJI,1995,5,6,NF
DJI,1996,5,6,NF
DJI,1997,5,6,NF
DJI,1998,5,6,NF
DJI,1999,4,6,PF
DJI,2000,4,5,PF
DJI,2001,4,5,PF
DJI,2002,4,5,PF
DJI,2003,5,5,PF
DJI,2004,5,5,PF
DJI,2005,PF,5,5
DJI,2006,5,5,PF
DJI,2007,5,5,PF
DJI,2008,5,5,PF
DJI,2009,5,5,PF
DJI,2010,6,5,NF
DJI,2011,6,5,NF
DJI,2012,6,5,NF
DJI,2013,6,5,NF
DJI,2014,6,5,NF
DJI,2015,6,5,NF
DJI,2016,6,5,NF
DJI,2017,6,5,NF
DJI,2018,6,5,NF
DJI,2019,7,5,NF
DJI,2020,7,5,NF
DJI,2021,7,5,NF
DJI,2022,7,5,NF
DJI,2023,7,5,NF
DJI,2024,7,5,NF
DMA,1990,2,1,F
DMA,1991,2,1,F
DMA,1992,2,1,F
DMA,1993,2,1,F
DMA,1994,2,1,F
DMA,1995,1,1,F
DMA,1996,1,1,F
DMA,1997,1,1,F
DMA,1998,1,1,F
DMA,1999,1,1,F
DMA,2000,1,1,F
DMA,2001,1,1,F
DMA,2002,1,1,F
DMA,2003,1,1,F
DMA,2004,1,1,F
DMA,2005,F,1,1
DMA,2006,1,1,F
DMA,2007,1,1,F
DMA,2008,1,1,F
DMA,2009,1,1,F
DMA,2010,1,1,F
DMA,2011,1,1,F
DMA,2012,1,1,F
DMA,2013,1,1,F
DMA,2014,1,1,F
DMA,2015,1,1,F
DMA,2016,1,1,F
DMA,2017,1,1,F
DMA,2018,1,1,F
DMA,2019,1,1,F
DMA,2020,1,1,F
DMA,2021,1,1,F
DMA,2022,1,1,F
DMA,2023,1,1,F
DMA,2024,1,1,F
DOM,1990,2,3,F
DOM,1991,2,3,F
DOM,1992,2,3,F
DOM,1993,3,3,PF
DOM,1994,4,3,PF
DOM,1995,4,3,PF
DOM,1996,3,3,PF
DOM,1997,3,3,PF
DOM,1998,2,3,F
DOM,1999,2,3,F
DOM,2000,2,2,F
DOM,2001,2,2,F
DOM,2002,2,2,F
DOM,2003,3,2,F
DOM,2004,2,2,F
DOM,2005,F,2,2
DOM,2006,2,2,F
DOM,2007,2,2,F
DOM,2008,2,2,F
DOM,2009,2,2,F
DOM,2010,2,2,F
DOM,2011,2,2,F
DOM,2012,2,2,F
DOM,2013,2,3,F
DOM,2014,2,3,F
DOM,2015,3,3,PF
DOM,2016,3,3,PF
DOM,2017,3,3,PF
DOM,2018,3,3,PF
DOM,2019,3,3,PF
DOM,2020,3,3,PF
DOM,2021,3,3,PF
DOM,2022,3,3,PF
DOM,2023,3,3,PF
DOM,2024,3,3,PF
ECU,1990,2,2,F
ECU,1991,2,3,F
ECU,1992,2,3,F
ECU,1993,2,3,F
ECU,1994,2,3,F
ECU,1995,2,3,F
ECU,1996,2,4,PF
ECU,1997,3,3,PF
ECU,1998,2,3,F
ECU,1999,2,3,F
ECU,2000,3,3,PF
ECU,2001,3,3,PF
ECU,2002,3,3,PF
ECU,2003,3,3,PF
ECU,2004,3,3,PF
ECU,2005,PF,3,3
ECU,2006,3,3,PF
ECU,2007,3,3,PF
ECU,2008,3,3,PF
ECU,2009,3,3,PF
ECU,2010,3,3,PF
ECU,2011,3,3,PF
ECU,2012,3,3,PF
ECU,2013,3,3,PF
ECU,2014,3,3,PF
ECU,2015,3,3,PF
ECU,2016,3,4,PF
ECU,2017,3,3,PF
ECU,2018,3,3,PF
ECU,2019,3,3,PF
ECU,2020,3,3,PF
ECU,2021,2,3,F
ECU,2022,2,3,F
ECU,2023,3,3,PF
ECU,2024,3,3,PF
EGY,1990,5,4,PF
EGY,1991,5,5,PF
EGY,1992,5,6,PF
EGY,1993,6,6,NF
EGY,1994,6,6,NF
EGY,1995,6,6,NF
EGY,1996,6,6,NF
EGY,1997,6,6,NF
EGY,1998,6,6,NF
EGY,1999,6,5,NF
EGY,2000,6,5,NF
EGY,2001,6,6,NF
EGY,2002,6,6,NF
EGY,2003,6,6,NF
EGY,2004,6,5,NF
EGY,2005,NF,6,5
EGY,2006,6,5,NF
EGY,2007,6,5,NF
EGY,2008,6,5,NF
EGY,2009,6,5,NF
EGY,2010,6,5,NF
EGY,2011,6,5,NF
EGY,2012,5,5,PF
EGY,2013,6,5,NF
EGY,2014,6,5,NF
EGY,2015,6,5,NF
EGY,2016,6,5,NF
EGY,2017,6,6,NF
EGY,2018,6,6,NF
EGY,2019,6,6,NF
EGY,2020,6,6,NF
EGY,2021,6,6,NF
EGY,2022,6,6,NF
EGY,2023,6,6,NF
EGY,2024,6,6,NF
SLV,1990,3,4,PF
SLV,1991,3,4,PF
SLV,1992,3,3,PF
SLV,1993,3,3,PF
SLV,1994,3,3,PF
SLV,1995,3,3,PF
SLV,1996,3,3,PF
SLV,1997,2,3,F
SLV,1998,2,3,F
SLV,1999,2,3,F
SLV,2000,2,3,F
SLV,2001,2,3,F
SLV,2002,2,3,F
SLV,2003,2,3,F
SLV,2004,2,3,F
SLV,2005,F,2,3
SLV,2006,2,3,F
SLV,2007,2,3,F
SLV,2008,2,3,F
SLV,2009,2,3,F
SLV,2010,2,3,F
SLV,2011,2,3,F
SLV,2012,2,3,F
SLV,2013,2,3,F
SLV,2014,2,3,F
SLV,2015,2,3,F
SLV,2016,2,3,F
SLV,2017,2,3,F
SLV,2018,2,3,F
SLV,2019,2,4,PF
SLV,2020,2,4,PF
SLV,2021,3,4,PF
SLV,2022,3,4,PF
SLV,2023,4,4,PF
SLV,2024,5,4,PF
GNQ,1990,7,7,NF
GNQ,1991,7,7,NF
GNQ,1992,7,6,NF
GNQ,1993,7,7,NF
GNQ,1994,7,7,NF
GNQ,1995,7,7,NF
GNQ,1996,7,7,NF
GNQ,1997,7,7,NF
GNQ,1998,7,7,NF
GNQ,1999,7,7,NF
GNQ,2000,7,7,NF
GNQ,2001,6,6,NF
GNQ,2002,7,6,NF
GNQ,2003,7,6,NF
GNQ,2004,7,6,NF
GNQ,2005,NF,7,6
GNQ,2006,7,6,NF
GNQ,2007,7,6,NF
GNQ,2008,7,7,NF
GNQ,2009,7,7,NF
GNQ,2010,7,7,NF
GNQ,2011,7,7,NF
GNQ,2012,7,7,NF
GNQ,2013,7,7,NF
GNQ,2014,7,7,NF
GNQ,2015,7,7,NF
GNQ,2016,7,7,NF
GNQ,2017,7,7,NF
GNQ,2018,7,7,NF
GNQ,2019,7,7,NF
GNQ,2020,7,7,NF
GNQ,2021,7,7,NF
GNQ,2022,7,7,NF
GNQ,2023,7,7,NF
GNQ,2024,7,7,NF
ERI,1993,6,5,NF
ERI,1994,6,5,NF
ERI,1995,6,4,PF
ERI,1996,6,4,PF
ERI,1997,6,4,PF
ERI,1998,6,4,PF
ERI,1999,7,5,NF
ERI,2000,7,5,NF
ERI,2001,7,6,NF
ERI,2002,7,6,NF
ERI,2003,7,6,NF
ERI,2004,7,6,NF
ERI,2005,NF,7,6
ERI,2006,7,6,NF
ERI,2007,7,6,NF
ERI,2008,7,6,NF
ERI,2009,7,7,NF
ERI,2010,7,7,NF
ERI,2011,7,7,NF
ERI,2012,7,7,NF
ERI,2013,7,7,NF
ERI,2014,7,7,NF
ERI,2015,7,7,NF
ERI,2016,7,7,NF
ERI,2017,7,7,NF
ERI,2018,7,7,NF
ERI,2019,7,7,NF
ERI,2020,7,7,NF
ERI,2021,7,7,NF
ERI,2022,7,7,NF
ERI,2023,7,7,NF
ERI,2024,7,7,NF
EST,1991,2,3,F
EST,1992,3,3,PF
EST,1993,3,2,F
EST,1994,3,2,F
EST,1995,2,2,F
EST,1996,1,2,F
EST,1997,1,2,F
EST,1998,1,2,F
EST,1999,1,2,F
EST,2000,1,2,F
EST,2001,1,2,F
EST,2002,1,2,F
EST,2003,1,2,F
EST,2004,1,1,F
EST,2005,F,1,1
EST,2006,1,1,F
EST,2007,1,1,F
EST,2008,1,1,F
EST,2009,1,1,F
EST,2010,1,1,F
EST,2011,1,1,F
EST,2012,1,1,F
EST,2013,1,1,F
EST,2014,1,1,F
EST,2015,1,1,F
EST,2016,1,1,F
EST,2017,1,1,F
EST,2018,1,1,F
EST,2019,1,1,F
EST,2020,1,1,F
EST,2021,1,1,F
EST,2022,1,1,F
EST,2023,1,1,F
EST,2024,1,1,F
SWZ,1990,6,5,PF
SWZ,1991,6,5,PF
SWZ,1992,6,5,PF
SWZ,1993,6,5,NF
SWZ,1994,6,5,NF
SWZ,1995,6,5,NF
SWZ,1996,6,5,NF
SWZ,1997,6,5,NF
SWZ,1998,6,4,NF
SWZ,1999,6,5,NF
SWZ,2000,6,5,NF
SWZ,2001,6,5,NF
SWZ,2002,6,5,NF
SWZ,2003,7,5,NF
SWZ,2004,7,5,NF
SWZ,2005,NF,7,5
SWZ,2006,7,5,NF
SWZ,2007,7,5,NF
SWZ,2008,7,5,NF
SWZ,2009,7,5,NF
SWZ,2010,7,5,NF
SWZ,2011,7,5,NF
SWZ,2012,7,5,NF
SWZ,2013,7,5,NF
SWZ,2014,7,5,NF
SWZ,2015,7,5,NF
SWZ,2016,7,5,NF
SWZ,2017,7,6,NF
SWZ,2018,7,6,NF
SWZ,2019,7,5,NF
SWZ,2020,7,5,NF
SWZ,2021,7,6,NF
SWZ,2022,7,6,NF
SWZ,2023,7,6,NF
SWZ,2024,7,6,NF
ETH,1990,7,7,NF
ETH,1991,6,5,PF
ETH,1992,6,4,PF
ETH,1993,6,5,NF
ETH,1994,6,5,NF
ETH,1995,4,5,PF
ETH,1996,4,5,PF
ETH,1997,4,5,PF
